cuda:0
bitflip_projchi
privacy level = 0.5
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 2000
tensor(10.1048, device='cuda:0')
pval: 0.0010000000474974513 -- 200th test, time elapsed 4.843567132949829 -- emperical power so far: 0.755
973.7574846744537


#########################################
sample size = 14000
tensor(17.6199, device='cuda:0')
pval: 0.0020000000949949026 -- 1th test, time elapsed 5.120820760726929 -- emperical power so far: 1.0
tensor(19.4190, device='cuda:0')
pval: 0.0010000000474974513 -- 2th test, time elapsed 5.107442855834961 -- emperical power so far: 1.0
tensor(17.8141, device='cuda:0')
pval: 0.0010000000474974513 -- 3th test, time elapsed 5.080476760864258 -- emperical power so far: 1.0
tensor(19.4334, device='cuda:0')
pval: 0.0010000000474974513 -- 4th test, time elapsed 5.0546605587005615 -- emperical power so far: 1.0
tensor(16.0838, device='cuda:0')
pval: 0.0010000000474974513 -- 5th test, time elapsed 5.101282835006714 -- emperical power so far: 1.0
tensor(9.3414, device='cuda:0')
pval: 0.02800000086426735 -- 6th test, time elapsed 5.129605531692505 -- emperical power so far: 1.0
tensor(13.8184, device='cuda:0')
pval: 0.004000000189989805 -- 7th test, time elapsed 5.28337025642395 -- emperical power so far: 1.0
tensor(8.5893, device='cuda:0')
pval: 0.03500000014901161 -- 8th test, time elapsed 5.230896711349487 -- emperical power so far: 1.0
tensor(16.8060, device='cuda:0')
pval: 0.005000000353902578 -- 9th test, time elapsed 5.1391379833221436 -- emperical power so far: 1.0
tensor(33.7324, device='cuda:0')
pval: 0.0010000000474974513 -- 10th test, time elapsed 5.148878574371338 -- emperical power so far: 1.0
tensor(18.5523, device='cuda:0')
pval: 0.0010000000474974513 -- 11th test, time elapsed 5.177938222885132 -- emperical power so far: 1.0
tensor(5.0746, device='cuda:0')
pval: 0.17000000178813934 -- 12th test, time elapsed 5.171881198883057 -- emperical power so far: 0.9166666666666666
tensor(13.5031, device='cuda:0')
pval: 0.003000000026077032 -- 13th test, time elapsed 5.113476037979126 -- emperical power so far: 0.9230769230769231
tensor(8.3782, device='cuda:0')
pval: 0.03100000135600567 -- 14th test, time elapsed 5.121420383453369 -- emperical power so far: 0.9285714285714286
tensor(18.4070, device='cuda:0')
pval: 0.0010000000474974513 -- 15th test, time elapsed 5.124594688415527 -- emperical power so far: 0.9333333333333333
tensor(14.9611, device='cuda:0')
pval: 0.0020000000949949026 -- 16th test, time elapsed 5.121439695358276 -- emperical power so far: 0.9375
tensor(10.7882, device='cuda:0')
pval: 0.020000001415610313 -- 17th test, time elapsed 5.134700536727905 -- emperical power so far: 0.9411764705882353
tensor(19.3067, device='cuda:0')
pval: 0.0010000000474974513 -- 18th test, time elapsed 5.13427734375 -- emperical power so far: 0.9444444444444444
tensor(11.7828, device='cuda:0')
pval: 0.007000000216066837 -- 19th test, time elapsed 5.098302841186523 -- emperical power so far: 0.9473684210526315
tensor(7.1713, device='cuda:0')
pval: 0.08300000429153442 -- 20th test, time elapsed 5.085959434509277 -- emperical power so far: 0.9
tensor(22.3785, device='cuda:0')
pval: 0.0010000000474974513 -- 21th test, time elapsed 5.068958759307861 -- emperical power so far: 0.9047619047619048
tensor(33.7959, device='cuda:0')
pval: 0.0010000000474974513 -- 22th test, time elapsed 5.339869976043701 -- emperical power so far: 0.9090909090909091
tensor(12.2473, device='cuda:0')
pval: 0.01100000087171793 -- 23th test, time elapsed 5.166987895965576 -- emperical power so far: 0.9130434782608695
tensor(9.0352, device='cuda:0')
pval: 0.024000000208616257 -- 24th test, time elapsed 5.175341844558716 -- emperical power so far: 0.9166666666666666
tensor(12.8426, device='cuda:0')
pval: 0.005000000353902578 -- 25th test, time elapsed 5.286072015762329 -- emperical power so far: 0.92
tensor(14.0278, device='cuda:0')
pval: 0.003000000026077032 -- 26th test, time elapsed 5.16938042640686 -- emperical power so far: 0.9230769230769231
tensor(18.1913, device='cuda:0')
pval: 0.003000000026077032 -- 27th test, time elapsed 5.226002216339111 -- emperical power so far: 0.9259259259259259
tensor(18.9445, device='cuda:0')
pval: 0.0010000000474974513 -- 28th test, time elapsed 5.1644532680511475 -- emperical power so far: 0.9285714285714286
tensor(26.0755, device='cuda:0')
pval: 0.0010000000474974513 -- 29th test, time elapsed 5.102777004241943 -- emperical power so far: 0.9310344827586207
tensor(7.2138, device='cuda:0')
pval: 0.0690000057220459 -- 30th test, time elapsed 5.07092809677124 -- emperical power so far: 0.9
tensor(21.3283, device='cuda:0')
pval: 0.0010000000474974513 -- 31th test, time elapsed 5.095417022705078 -- emperical power so far: 0.9032258064516129
tensor(8.4926, device='cuda:0')
pval: 0.04200000315904617 -- 32th test, time elapsed 5.075207710266113 -- emperical power so far: 0.90625
tensor(13.5707, device='cuda:0')
pval: 0.005000000353902578 -- 33th test, time elapsed 5.05773663520813 -- emperical power so far: 0.9090909090909091
tensor(7.8336, device='cuda:0')
pval: 0.05300000309944153 -- 34th test, time elapsed 5.117450952529907 -- emperical power so far: 0.8823529411764706
tensor(8.8068, device='cuda:0')
pval: 0.027000000700354576 -- 35th test, time elapsed 5.069002866744995 -- emperical power so far: 0.8857142857142857
tensor(12.4370, device='cuda:0')
pval: 0.00800000037997961 -- 36th test, time elapsed 5.085986375808716 -- emperical power so far: 0.8888888888888888
tensor(13.0808, device='cuda:0')
pval: 0.005000000353902578 -- 37th test, time elapsed 5.055511474609375 -- emperical power so far: 0.8918918918918919
tensor(13.2557, device='cuda:0')
pval: 0.005000000353902578 -- 38th test, time elapsed 5.015498638153076 -- emperical power so far: 0.8947368421052632
tensor(10.0004, device='cuda:0')
pval: 0.01900000125169754 -- 39th test, time elapsed 5.0065953731536865 -- emperical power so far: 0.8974358974358975
tensor(9.3530, device='cuda:0')
pval: 0.02800000086426735 -- 40th test, time elapsed 5.0145978927612305 -- emperical power so far: 0.9
tensor(12.3871, device='cuda:0')
pval: 0.006000000052154064 -- 41th test, time elapsed 5.018556356430054 -- emperical power so far: 0.9024390243902439
tensor(8.8517, device='cuda:0')
pval: 0.027000000700354576 -- 42th test, time elapsed 5.0105249881744385 -- emperical power so far: 0.9047619047619048
tensor(3.9877, device='cuda:0')
pval: 0.2710000276565552 -- 43th test, time elapsed 5.014850378036499 -- emperical power so far: 0.8837209302325582
tensor(11.0522, device='cuda:0')
pval: 0.007000000216066837 -- 44th test, time elapsed 5.117492198944092 -- emperical power so far: 0.8863636363636364
tensor(17.2246, device='cuda:0')
pval: 0.0010000000474974513 -- 45th test, time elapsed 5.064779996871948 -- emperical power so far: 0.8888888888888888
tensor(17.9912, device='cuda:0')
pval: 0.0010000000474974513 -- 46th test, time elapsed 5.174223184585571 -- emperical power so far: 0.8913043478260869
tensor(21.7148, device='cuda:0')
pval: 0.0010000000474974513 -- 47th test, time elapsed 5.091853141784668 -- emperical power so far: 0.8936170212765957
tensor(15.9808, device='cuda:0')
pval: 0.0020000000949949026 -- 48th test, time elapsed 5.14595627784729 -- emperical power so far: 0.8958333333333334
tensor(9.9769, device='cuda:0')
pval: 0.015000000596046448 -- 49th test, time elapsed 5.12926459312439 -- emperical power so far: 0.8979591836734694
tensor(15.7717, device='cuda:0')
pval: 0.003000000026077032 -- 50th test, time elapsed 5.089766502380371 -- emperical power so far: 0.9
tensor(21.5300, device='cuda:0')
pval: 0.0010000000474974513 -- 51th test, time elapsed 5.067414283752441 -- emperical power so far: 0.9019607843137255
tensor(10.4552, device='cuda:0')
pval: 0.015000000596046448 -- 52th test, time elapsed 5.072005987167358 -- emperical power so far: 0.9038461538461539
tensor(13.4164, device='cuda:0')
pval: 0.003000000026077032 -- 53th test, time elapsed 5.053516149520874 -- emperical power so far: 0.9056603773584906
tensor(14.9307, device='cuda:0')
pval: 0.004000000189989805 -- 54th test, time elapsed 5.092031955718994 -- emperical power so far: 0.9074074074074074
tensor(21.8067, device='cuda:0')
pval: 0.0010000000474974513 -- 55th test, time elapsed 5.110424041748047 -- emperical power so far: 0.9090909090909091
tensor(38.5953, device='cuda:0')
pval: 0.0010000000474974513 -- 56th test, time elapsed 5.081660509109497 -- emperical power so far: 0.9107142857142857
tensor(6.9558, device='cuda:0')
pval: 0.08900000154972076 -- 57th test, time elapsed 5.098420143127441 -- emperical power so far: 0.8947368421052632
tensor(5.6983, device='cuda:0')
pval: 0.13900001347064972 -- 58th test, time elapsed 5.124738454818726 -- emperical power so far: 0.8793103448275862
tensor(12.5677, device='cuda:0')
pval: 0.005000000353902578 -- 59th test, time elapsed 5.066064357757568 -- emperical power so far: 0.8813559322033898
tensor(8.9160, device='cuda:0')
pval: 0.03500000014901161 -- 60th test, time elapsed 5.069522380828857 -- emperical power so far: 0.8833333333333333
tensor(2.2911, device='cuda:0')
pval: 0.5350000262260437 -- 61th test, time elapsed 5.099071502685547 -- emperical power so far: 0.8688524590163934
tensor(9.9978, device='cuda:0')
pval: 0.013000000268220901 -- 62th test, time elapsed 5.150545835494995 -- emperical power so far: 0.8709677419354839
tensor(19.8185, device='cuda:0')
pval: 0.0010000000474974513 -- 63th test, time elapsed 5.045285224914551 -- emperical power so far: 0.873015873015873
tensor(17.8533, device='cuda:0')
pval: 0.0010000000474974513 -- 64th test, time elapsed 5.063840389251709 -- emperical power so far: 0.875
tensor(6.9138, device='cuda:0')
pval: 0.07800000160932541 -- 65th test, time elapsed 5.073379278182983 -- emperical power so far: 0.8615384615384616
tensor(6.1052, device='cuda:0')
pval: 0.08500000089406967 -- 66th test, time elapsed 5.09369969367981 -- emperical power so far: 0.8484848484848485
tensor(4.5305, device='cuda:0')
pval: 0.20900000631809235 -- 67th test, time elapsed 5.113712310791016 -- emperical power so far: 0.835820895522388
tensor(11.9829, device='cuda:0')
pval: 0.003000000026077032 -- 68th test, time elapsed 5.072592735290527 -- emperical power so far: 0.8382352941176471
tensor(16.0960, device='cuda:0')
pval: 0.0010000000474974513 -- 69th test, time elapsed 5.023747205734253 -- emperical power so far: 0.8405797101449275
tensor(4.8363, device='cuda:0')
pval: 0.1900000125169754 -- 70th test, time elapsed 5.094617605209351 -- emperical power so far: 0.8285714285714286
tensor(24.6787, device='cuda:0')
pval: 0.0010000000474974513 -- 71th test, time elapsed 5.055509567260742 -- emperical power so far: 0.8309859154929577
tensor(31.1697, device='cuda:0')
pval: 0.0010000000474974513 -- 72th test, time elapsed 5.063892126083374 -- emperical power so far: 0.8333333333333334
tensor(20.6587, device='cuda:0')
pval: 0.0010000000474974513 -- 73th test, time elapsed 5.08493447303772 -- emperical power so far: 0.8356164383561644
tensor(9.2932, device='cuda:0')
pval: 0.023000001907348633 -- 74th test, time elapsed 5.090087652206421 -- emperical power so far: 0.8378378378378378
tensor(12.4606, device='cuda:0')
pval: 0.007000000216066837 -- 75th test, time elapsed 5.096449375152588 -- emperical power so far: 0.84
tensor(16.3065, device='cuda:0')
pval: 0.0020000000949949026 -- 76th test, time elapsed 5.116873741149902 -- emperical power so far: 0.8421052631578947
tensor(3.6190, device='cuda:0')
pval: 0.31300002336502075 -- 77th test, time elapsed 5.058388948440552 -- emperical power so far: 0.8311688311688312
tensor(17.4680, device='cuda:0')
pval: 0.004000000189989805 -- 78th test, time elapsed 5.051520109176636 -- emperical power so far: 0.8333333333333334
tensor(6.9278, device='cuda:0')
pval: 0.08300000429153442 -- 79th test, time elapsed 5.11426305770874 -- emperical power so far: 0.8227848101265823
tensor(24.9819, device='cuda:0')
pval: 0.0010000000474974513 -- 80th test, time elapsed 5.074311256408691 -- emperical power so far: 0.825
tensor(20.0846, device='cuda:0')
pval: 0.0010000000474974513 -- 81th test, time elapsed 5.1751954555511475 -- emperical power so far: 0.8271604938271605
tensor(27.5236, device='cuda:0')
pval: 0.0010000000474974513 -- 82th test, time elapsed 5.146578311920166 -- emperical power so far: 0.8292682926829268
tensor(20.1184, device='cuda:0')
pval: 0.0010000000474974513 -- 83th test, time elapsed 5.104650497436523 -- emperical power so far: 0.8313253012048193
tensor(8.1905, device='cuda:0')
pval: 0.04200000315904617 -- 84th test, time elapsed 5.05560827255249 -- emperical power so far: 0.8333333333333334
tensor(17.1273, device='cuda:0')
pval: 0.0010000000474974513 -- 85th test, time elapsed 5.03034520149231 -- emperical power so far: 0.8352941176470589
tensor(15.8687, device='cuda:0')
pval: 0.0020000000949949026 -- 86th test, time elapsed 5.045938014984131 -- emperical power so far: 0.8372093023255814
tensor(4.7568, device='cuda:0')
pval: 0.20800000429153442 -- 87th test, time elapsed 5.042023181915283 -- emperical power so far: 0.8275862068965517
tensor(10.6887, device='cuda:0')
pval: 0.010000000707805157 -- 88th test, time elapsed 5.095877170562744 -- emperical power so far: 0.8295454545454546
tensor(29.7343, device='cuda:0')
pval: 0.0010000000474974513 -- 89th test, time elapsed 5.118157148361206 -- emperical power so far: 0.8314606741573034
tensor(20.6739, device='cuda:0')
pval: 0.0010000000474974513 -- 90th test, time elapsed 5.066278696060181 -- emperical power so far: 0.8333333333333334
tensor(14.7104, device='cuda:0')
pval: 0.0020000000949949026 -- 91th test, time elapsed 5.0961878299713135 -- emperical power so far: 0.8351648351648352
tensor(10.2526, device='cuda:0')
pval: 0.00800000037997961 -- 92th test, time elapsed 5.081923961639404 -- emperical power so far: 0.8369565217391305
tensor(16.2242, device='cuda:0')
pval: 0.0010000000474974513 -- 93th test, time elapsed 5.145431280136108 -- emperical power so far: 0.8387096774193549
tensor(9.5290, device='cuda:0')
pval: 0.02200000174343586 -- 94th test, time elapsed 5.073605537414551 -- emperical power so far: 0.8404255319148937
tensor(35.2211, device='cuda:0')
pval: 0.0010000000474974513 -- 95th test, time elapsed 5.057543992996216 -- emperical power so far: 0.8421052631578947
tensor(15.2157, device='cuda:0')
pval: 0.0020000000949949026 -- 96th test, time elapsed 5.144231557846069 -- emperical power so far: 0.84375
tensor(12.0942, device='cuda:0')
pval: 0.00800000037997961 -- 97th test, time elapsed 5.050060033798218 -- emperical power so far: 0.845360824742268
tensor(11.4328, device='cuda:0')
pval: 0.010000000707805157 -- 98th test, time elapsed 5.081345081329346 -- emperical power so far: 0.8469387755102041
tensor(7.7961, device='cuda:0')
pval: 0.05100000277161598 -- 99th test, time elapsed 5.084070444107056 -- emperical power so far: 0.8383838383838383
tensor(5.0772, device='cuda:0')
pval: 0.17600001394748688 -- 100th test, time elapsed 5.0452868938446045 -- emperical power so far: 0.83
tensor(19.6296, device='cuda:0')
pval: 0.0010000000474974513 -- 101th test, time elapsed 5.062895059585571 -- emperical power so far: 0.8316831683168316
tensor(24.0723, device='cuda:0')
pval: 0.0010000000474974513 -- 102th test, time elapsed 5.091309309005737 -- emperical power so far: 0.8333333333333334
tensor(3.3593, device='cuda:0')
pval: 0.3630000054836273 -- 103th test, time elapsed 5.084125757217407 -- emperical power so far: 0.8252427184466019
tensor(10.6741, device='cuda:0')
pval: 0.023000001907348633 -- 104th test, time elapsed 5.107159614562988 -- emperical power so far: 0.8269230769230769
tensor(9.7192, device='cuda:0')
pval: 0.03100000135600567 -- 105th test, time elapsed 5.133912801742554 -- emperical power so far: 0.8285714285714286
tensor(14.6026, device='cuda:0')
pval: 0.0020000000949949026 -- 106th test, time elapsed 5.19746470451355 -- emperical power so far: 0.8301886792452831
tensor(4.6886, device='cuda:0')
pval: 0.19100001454353333 -- 107th test, time elapsed 5.098155498504639 -- emperical power so far: 0.822429906542056
tensor(19.8699, device='cuda:0')
pval: 0.0010000000474974513 -- 108th test, time elapsed 5.108032941818237 -- emperical power so far: 0.8240740740740741
tensor(10.5851, device='cuda:0')
pval: 0.013000000268220901 -- 109th test, time elapsed 5.095948219299316 -- emperical power so far: 0.8256880733944955
tensor(9.1829, device='cuda:0')
pval: 0.030000001192092896 -- 110th test, time elapsed 5.188852787017822 -- emperical power so far: 0.8272727272727273
tensor(23.5960, device='cuda:0')
pval: 0.0010000000474974513 -- 111th test, time elapsed 5.099191665649414 -- emperical power so far: 0.8288288288288288
tensor(8.3786, device='cuda:0')
pval: 0.049000002443790436 -- 112th test, time elapsed 5.182039022445679 -- emperical power so far: 0.8303571428571429
tensor(8.7788, device='cuda:0')
pval: 0.049000002443790436 -- 113th test, time elapsed 5.221075057983398 -- emperical power so far: 0.831858407079646
tensor(6.2975, device='cuda:0')
pval: 0.09400000423192978 -- 114th test, time elapsed 5.196302652359009 -- emperical power so far: 0.8245614035087719
tensor(4.5127, device='cuda:0')
pval: 0.20000000298023224 -- 115th test, time elapsed 5.2212090492248535 -- emperical power so far: 0.8173913043478261
tensor(13.2444, device='cuda:0')
pval: 0.006000000052154064 -- 116th test, time elapsed 5.211357116699219 -- emperical power so far: 0.8189655172413793
tensor(14.8282, device='cuda:0')
pval: 0.003000000026077032 -- 117th test, time elapsed 5.210886716842651 -- emperical power so far: 0.8205128205128205
tensor(22.1500, device='cuda:0')
pval: 0.0010000000474974513 -- 118th test, time elapsed 5.175631999969482 -- emperical power so far: 0.8220338983050848
tensor(11.7429, device='cuda:0')
pval: 0.010000000707805157 -- 119th test, time elapsed 5.259233236312866 -- emperical power so far: 0.8235294117647058
tensor(17.6337, device='cuda:0')
pval: 0.0020000000949949026 -- 120th test, time elapsed 5.079768419265747 -- emperical power so far: 0.825
tensor(18.2199, device='cuda:0')
pval: 0.0010000000474974513 -- 121th test, time elapsed 5.104536771774292 -- emperical power so far: 0.8264462809917356
tensor(10.1894, device='cuda:0')
pval: 0.020000001415610313 -- 122th test, time elapsed 5.069461822509766 -- emperical power so far: 0.8278688524590164
tensor(17.3513, device='cuda:0')
pval: 0.0010000000474974513 -- 123th test, time elapsed 5.055289268493652 -- emperical power so far: 0.8292682926829268
tensor(12.0437, device='cuda:0')
pval: 0.007000000216066837 -- 124th test, time elapsed 5.089094400405884 -- emperical power so far: 0.8306451612903226
tensor(2.5901, device='cuda:0')
pval: 0.45100003480911255 -- 125th test, time elapsed 5.104558706283569 -- emperical power so far: 0.824
tensor(3.5701, device='cuda:0')
pval: 0.328000009059906 -- 126th test, time elapsed 5.088740348815918 -- emperical power so far: 0.8174603174603174
tensor(9.6562, device='cuda:0')
pval: 0.023000001907348633 -- 127th test, time elapsed 5.062549352645874 -- emperical power so far: 0.8188976377952756
tensor(16.0422, device='cuda:0')
pval: 0.0010000000474974513 -- 128th test, time elapsed 5.163688659667969 -- emperical power so far: 0.8203125
tensor(5.7728, device='cuda:0')
pval: 0.10700000822544098 -- 129th test, time elapsed 5.1132471561431885 -- emperical power so far: 0.813953488372093
tensor(7.4260, device='cuda:0')
pval: 0.07000000029802322 -- 130th test, time elapsed 5.062922477722168 -- emperical power so far: 0.8076923076923077
tensor(9.0297, device='cuda:0')
pval: 0.036000002175569534 -- 131th test, time elapsed 5.0897181034088135 -- emperical power so far: 0.8091603053435115
tensor(32.0946, device='cuda:0')
pval: 0.0010000000474974513 -- 132th test, time elapsed 5.072331190109253 -- emperical power so far: 0.8106060606060606
tensor(9.7030, device='cuda:0')
pval: 0.02800000086426735 -- 133th test, time elapsed 5.097494125366211 -- emperical power so far: 0.8120300751879699
tensor(23.9303, device='cuda:0')
pval: 0.0010000000474974513 -- 134th test, time elapsed 5.067248106002808 -- emperical power so far: 0.8134328358208955
tensor(18.2092, device='cuda:0')
pval: 0.0020000000949949026 -- 135th test, time elapsed 5.054682731628418 -- emperical power so far: 0.8148148148148148
tensor(15.3587, device='cuda:0')
pval: 0.003000000026077032 -- 136th test, time elapsed 5.269082307815552 -- emperical power so far: 0.8161764705882353
tensor(23.6071, device='cuda:0')
pval: 0.0010000000474974513 -- 137th test, time elapsed 5.155233860015869 -- emperical power so far: 0.8175182481751825
tensor(16.6896, device='cuda:0')
pval: 0.0020000000949949026 -- 138th test, time elapsed 5.079773902893066 -- emperical power so far: 0.8188405797101449
tensor(20.2572, device='cuda:0')
pval: 0.0010000000474974513 -- 139th test, time elapsed 5.068741083145142 -- emperical power so far: 0.8201438848920863
tensor(6.5267, device='cuda:0')
pval: 0.08700000494718552 -- 140th test, time elapsed 5.095993757247925 -- emperical power so far: 0.8142857142857143
tensor(16.3963, device='cuda:0')
pval: 0.0010000000474974513 -- 141th test, time elapsed 5.032803297042847 -- emperical power so far: 0.8156028368794326
tensor(11.8939, device='cuda:0')
pval: 0.010000000707805157 -- 142th test, time elapsed 5.0430991649627686 -- emperical power so far: 0.8169014084507042
tensor(13.1896, device='cuda:0')
pval: 0.006000000052154064 -- 143th test, time elapsed 5.03476881980896 -- emperical power so far: 0.8181818181818182
tensor(14.5862, device='cuda:0')
pval: 0.003000000026077032 -- 144th test, time elapsed 5.004199266433716 -- emperical power so far: 0.8194444444444444
tensor(19.2843, device='cuda:0')
pval: 0.0020000000949949026 -- 145th test, time elapsed 5.009614944458008 -- emperical power so far: 0.8206896551724138
tensor(28.4828, device='cuda:0')
pval: 0.0010000000474974513 -- 146th test, time elapsed 5.015105247497559 -- emperical power so far: 0.821917808219178
tensor(10.1173, device='cuda:0')
pval: 0.01600000075995922 -- 147th test, time elapsed 5.002352714538574 -- emperical power so far: 0.8231292517006803
tensor(16.4652, device='cuda:0')
pval: 0.0020000000949949026 -- 148th test, time elapsed 5.019650220870972 -- emperical power so far: 0.8243243243243243
tensor(18.0861, device='cuda:0')
pval: 0.0020000000949949026 -- 149th test, time elapsed 5.184995651245117 -- emperical power so far: 0.825503355704698
tensor(5.2893, device='cuda:0')
pval: 0.14600001275539398 -- 150th test, time elapsed 5.039637565612793 -- emperical power so far: 0.82
tensor(12.4330, device='cuda:0')
pval: 0.004000000189989805 -- 151th test, time elapsed 5.025690793991089 -- emperical power so far: 0.8211920529801324
tensor(11.9657, device='cuda:0')
pval: 0.007000000216066837 -- 152th test, time elapsed 5.110769510269165 -- emperical power so far: 0.8223684210526315
tensor(7.7752, device='cuda:0')
pval: 0.07100000232458115 -- 153th test, time elapsed 5.047754764556885 -- emperical power so far: 0.8169934640522876
tensor(15.4032, device='cuda:0')
pval: 0.003000000026077032 -- 154th test, time elapsed 5.039055347442627 -- emperical power so far: 0.8181818181818182
tensor(3.0223, device='cuda:0')
pval: 0.3660000264644623 -- 155th test, time elapsed 5.0492377281188965 -- emperical power so far: 0.8129032258064516
tensor(10.9342, device='cuda:0')
pval: 0.00800000037997961 -- 156th test, time elapsed 5.022970199584961 -- emperical power so far: 0.8141025641025641
tensor(14.4618, device='cuda:0')
pval: 0.003000000026077032 -- 157th test, time elapsed 5.004854202270508 -- emperical power so far: 0.8152866242038217
tensor(14.8019, device='cuda:0')
pval: 0.005000000353902578 -- 158th test, time elapsed 5.029094457626343 -- emperical power so far: 0.8164556962025317
tensor(8.1755, device='cuda:0')
pval: 0.04100000113248825 -- 159th test, time elapsed 5.006558895111084 -- emperical power so far: 0.8176100628930818
tensor(12.9663, device='cuda:0')
pval: 0.005000000353902578 -- 160th test, time elapsed 5.05904221534729 -- emperical power so far: 0.81875
tensor(10.5207, device='cuda:0')
pval: 0.009000000543892384 -- 161th test, time elapsed 5.054011344909668 -- emperical power so far: 0.8198757763975155
tensor(10.0041, device='cuda:0')
pval: 0.029000001028180122 -- 162th test, time elapsed 5.04646897315979 -- emperical power so far: 0.8209876543209876
tensor(26.1879, device='cuda:0')
pval: 0.0010000000474974513 -- 163th test, time elapsed 5.031393527984619 -- emperical power so far: 0.8220858895705522
tensor(34.4656, device='cuda:0')
pval: 0.0010000000474974513 -- 164th test, time elapsed 5.1346046924591064 -- emperical power so far: 0.823170731707317
tensor(13.0332, device='cuda:0')
pval: 0.006000000052154064 -- 165th test, time elapsed 5.084433317184448 -- emperical power so far: 0.8242424242424242
tensor(8.5952, device='cuda:0')
pval: 0.036000002175569534 -- 166th test, time elapsed 5.069209575653076 -- emperical power so far: 0.8253012048192772
tensor(22.2408, device='cuda:0')
pval: 0.0010000000474974513 -- 167th test, time elapsed 5.056631803512573 -- emperical power so far: 0.8263473053892215
tensor(9.9747, device='cuda:0')
pval: 0.027000000700354576 -- 168th test, time elapsed 5.085957050323486 -- emperical power so far: 0.8273809523809523
tensor(16.4831, device='cuda:0')
pval: 0.0010000000474974513 -- 169th test, time elapsed 5.129186153411865 -- emperical power so far: 0.8284023668639053
tensor(9.3847, device='cuda:0')
pval: 0.029000001028180122 -- 170th test, time elapsed 5.093544960021973 -- emperical power so far: 0.8294117647058824
tensor(13.3968, device='cuda:0')
pval: 0.005000000353902578 -- 171th test, time elapsed 5.0835301876068115 -- emperical power so far: 0.8304093567251462
tensor(15.1359, device='cuda:0')
pval: 0.0020000000949949026 -- 172th test, time elapsed 5.080432415008545 -- emperical power so far: 0.8313953488372093
tensor(12.8611, device='cuda:0')
pval: 0.009000000543892384 -- 173th test, time elapsed 5.022695302963257 -- emperical power so far: 0.8323699421965318
tensor(11.9846, device='cuda:0')
pval: 0.010000000707805157 -- 174th test, time elapsed 4.998082637786865 -- emperical power so far: 0.8333333333333334
tensor(14.4524, device='cuda:0')
pval: 0.006000000052154064 -- 175th test, time elapsed 4.994609117507935 -- emperical power so far: 0.8342857142857143
tensor(16.0191, device='cuda:0')
pval: 0.0020000000949949026 -- 176th test, time elapsed 5.1046998500823975 -- emperical power so far: 0.8352272727272727
tensor(17.1249, device='cuda:0')
pval: 0.0010000000474974513 -- 177th test, time elapsed 5.022449970245361 -- emperical power so far: 0.8361581920903954
tensor(29.8989, device='cuda:0')
pval: 0.0010000000474974513 -- 178th test, time elapsed 5.020025014877319 -- emperical power so far: 0.8370786516853933
tensor(8.0401, device='cuda:0')
pval: 0.05100000277161598 -- 179th test, time elapsed 5.019380807876587 -- emperical power so far: 0.8324022346368715
tensor(5.1903, device='cuda:0')
pval: 0.1720000058412552 -- 180th test, time elapsed 5.001110076904297 -- emperical power so far: 0.8277777777777777
tensor(6.5676, device='cuda:0')
pval: 0.0990000069141388 -- 181th test, time elapsed 4.992981433868408 -- emperical power so far: 0.8232044198895028
tensor(8.7493, device='cuda:0')
pval: 0.03200000151991844 -- 182th test, time elapsed 5.02435040473938 -- emperical power so far: 0.8241758241758241
tensor(2.2415, device='cuda:0')
pval: 0.5300000309944153 -- 183th test, time elapsed 5.044029235839844 -- emperical power so far: 0.819672131147541
tensor(5.6164, device='cuda:0')
pval: 0.125 -- 184th test, time elapsed 5.0341715812683105 -- emperical power so far: 0.8152173913043478
tensor(8.5299, device='cuda:0')
pval: 0.04200000315904617 -- 185th test, time elapsed 5.058222770690918 -- emperical power so far: 0.8162162162162162
tensor(5.7453, device='cuda:0')
pval: 0.11800000816583633 -- 186th test, time elapsed 5.030941724777222 -- emperical power so far: 0.8118279569892473
tensor(11.2458, device='cuda:0')
pval: 0.00800000037997961 -- 187th test, time elapsed 5.0130510330200195 -- emperical power so far: 0.8128342245989305
tensor(10.3362, device='cuda:0')
pval: 0.009000000543892384 -- 188th test, time elapsed 5.08502721786499 -- emperical power so far: 0.8138297872340425
tensor(15.1783, device='cuda:0')
pval: 0.003000000026077032 -- 189th test, time elapsed 5.037477493286133 -- emperical power so far: 0.8148148148148148
tensor(8.2216, device='cuda:0')
pval: 0.03700000047683716 -- 190th test, time elapsed 5.069848537445068 -- emperical power so far: 0.8157894736842105
tensor(22.4036, device='cuda:0')
pval: 0.0010000000474974513 -- 191th test, time elapsed 5.020204305648804 -- emperical power so far: 0.8167539267015707
tensor(17.7139, device='cuda:0')
pval: 0.0020000000949949026 -- 192th test, time elapsed 5.0207319259643555 -- emperical power so far: 0.8177083333333334
tensor(27.9814, device='cuda:0')
pval: 0.0010000000474974513 -- 193th test, time elapsed 5.015509605407715 -- emperical power so far: 0.8186528497409327
tensor(12.8949, device='cuda:0')
pval: 0.005000000353902578 -- 194th test, time elapsed 5.010385513305664 -- emperical power so far: 0.8195876288659794
tensor(31.1094, device='cuda:0')
pval: 0.0010000000474974513 -- 195th test, time elapsed 4.991972208023071 -- emperical power so far: 0.8205128205128205
tensor(15.0998, device='cuda:0')
