cuda:0
bitflip_projchi
privacy level = 1.0
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 2000
tensor(23.5895, device='cuda:0')
tensor(58.3862, device='cuda:0')
pval: 0.0010000000474974513 -- 71th test, time elapsed 6.170167922973633 -- emperical power so far: 1.0
tensor(113.7050, device='cuda:0')
pval: 0.0010000000474974513 -- 72th test, time elapsed 6.701958417892456 -- emperical power so far: 1.0
tensor(74.9032, device='cuda:0')
pval: 0.0010000000474974513 -- 73th test, time elapsed 6.316614389419556 -- emperical power so far: 1.0
tensor(50.4564, device='cuda:0')
pval: 0.0010000000474974513 -- 74th test, time elapsed 6.632468938827515 -- emperical power so far: 1.0
tensor(70.0263, device='cuda:0')
pval: 0.0010000000474974513 -- 75th test, time elapsed 7.345213890075684 -- emperical power so far: 1.0
tensor(58.2553, device='cuda:0')
pval: 0.0010000000474974513 -- 76th test, time elapsed 7.571595191955566 -- emperical power so far: 1.0
tensor(61.2208, device='cuda:0')
pval: 0.0010000000474974513 -- 77th test, time elapsed 6.749541521072388 -- emperical power so far: 1.0
tensor(30.0704, device='cuda:0')
pval: 0.0010000000474974513 -- 78th test, time elapsed 7.247872352600098 -- emperical power so far: 1.0
tensor(25.7667, device='cuda:0')
pval: 0.0010000000474974513 -- 79th test, time elapsed 6.0281336307525635 -- emperical power so far: 1.0
tensor(37.3067, device='cuda:0')
pval: 0.0010000000474974513 -- 80th test, time elapsed 6.211127042770386 -- emperical power so far: 1.0
tensor(40.1476, device='cuda:0')
pval: 0.0010000000474974513 -- 81th test, time elapsed 6.54779839515686 -- emperical power so far: 1.0
tensor(95.1750, device='cuda:0')
pval: 0.0010000000474974513 -- 82th test, time elapsed 5.968155145645142 -- emperical power so far: 1.0
tensor(79.6734, device='cuda:0')
pval: 0.0010000000474974513 -- 83th test, time elapsed 5.895594835281372 -- emperical power so far: 1.0
tensor(50.8844, device='cuda:0')
pval: 0.0010000000474974513 -- 84th test, time elapsed 6.685922145843506 -- emperical power so far: 1.0
tensor(43.6039, device='cuda:0')
pval: 0.0010000000474974513 -- 85th test, time elapsed 6.651478290557861 -- emperical power so far: 1.0
tensor(45.0370, device='cuda:0')
pval: 0.0010000000474974513 -- 86th test, time elapsed 6.138913631439209 -- emperical power so far: 1.0
tensor(67.7023, device='cuda:0')
pval: 0.0010000000474974513 -- 87th test, time elapsed 6.224294424057007 -- emperical power so far: 1.0
tensor(52.3085, device='cuda:0')
pval: 0.0010000000474974513 -- 88th test, time elapsed 6.771085023880005 -- emperical power so far: 1.0
tensor(59.9953, device='cuda:0')
pval: 0.0010000000474974513 -- 89th test, time elapsed 6.882879734039307 -- emperical power so far: 1.0
tensor(44.9846, device='cuda:0')
pval: 0.0010000000474974513 -- 90th test, time elapsed 6.322513580322266 -- emperical power so far: 1.0
tensor(47.0191, device='cuda:0')
pval: 0.0010000000474974513 -- 91th test, time elapsed 6.684433937072754 -- emperical power so far: 1.0
tensor(41.6727, device='cuda:0')
pval: 0.0010000000474974513 -- 92th test, time elapsed 6.821599245071411 -- emperical power so far: 1.0
tensor(107.1328, device='cuda:0')
pval: 0.0010000000474974513 -- 93th test, time elapsed 6.732317686080933 -- emperical power so far: 1.0
tensor(60.8077, device='cuda:0')
pval: 0.0010000000474974513 -- 94th test, time elapsed 6.3513312339782715 -- emperical power so far: 1.0
tensor(73.7205, device='cuda:0')
pval: 0.0010000000474974513 -- 95th test, time elapsed 6.195640802383423 -- emperical power so far: 1.0
tensor(57.2581, device='cuda:0')
pval: 0.0010000000474974513 -- 96th test, time elapsed 7.258429527282715 -- emperical power so far: 1.0
tensor(46.3887, device='cuda:0')
pval: 0.0010000000474974513 -- 97th test, time elapsed 6.053076267242432 -- emperical power so far: 1.0
tensor(113.9344, device='cuda:0')
pval: 0.0010000000474974513 -- 98th test, time elapsed 6.070719003677368 -- emperical power so far: 1.0
tensor(60.3522, device='cuda:0')
pval: 0.0010000000474974513 -- 99th test, time elapsed 7.0393452644348145 -- emperical power so far: 1.0
tensor(37.1658, device='cuda:0')
pval: 0.0010000000474974513 -- 100th test, time elapsed 7.003880739212036 -- emperical power so far: 1.0
tensor(55.3333, device='cuda:0')
pval: 0.0010000000474974513 -- 101th test, time elapsed 6.8486645221710205 -- emperical power so far: 1.0
tensor(57.5921, device='cuda:0')
pval: 0.0010000000474974513 -- 102th test, time elapsed 6.516200065612793 -- emperical power so far: 1.0
tensor(43.3386, device='cuda:0')
pval: 0.0010000000474974513 -- 103th test, time elapsed 7.280447006225586 -- emperical power so far: 1.0
tensor(56.9031, device='cuda:0')
pval: 0.0010000000474974513 -- 104th test, time elapsed 6.403983116149902 -- emperical power so far: 1.0
tensor(44.9080, device='cuda:0')
pval: 0.0010000000474974513 -- 105th test, time elapsed 6.509318590164185 -- emperical power so far: 1.0
tensor(64.0525, device='cuda:0')
pval: 0.0010000000474974513 -- 106th test, time elapsed 7.06730580329895 -- emperical power so far: 1.0
tensor(88.2374, device='cuda:0')
pval: 0.0010000000474974513 -- 107th test, time elapsed 6.083849191665649 -- emperical power so far: 1.0
tensor(48.6438, device='cuda:0')
pval: 0.0010000000474974513 -- 108th test, time elapsed 7.320670127868652 -- emperical power so far: 1.0
tensor(85.1413, device='cuda:0')
pval: 0.0010000000474974513 -- 109th test, time elapsed 6.675616264343262 -- emperical power so far: 1.0
tensor(54.5128, device='cuda:0')
pval: 0.0010000000474974513 -- 110th test, time elapsed 6.108429431915283 -- emperical power so far: 1.0
tensor(42.5088, device='cuda:0')
pval: 0.0010000000474974513 -- 111th test, time elapsed 6.175462245941162 -- emperical power so far: 1.0
tensor(48.0963, device='cuda:0')
pval: 0.0010000000474974513 -- 112th test, time elapsed 6.393365383148193 -- emperical power so far: 1.0
tensor(34.8902, device='cuda:0')
pval: 0.0010000000474974513 -- 113th test, time elapsed 5.880592346191406 -- emperical power so far: 1.0
tensor(81.1070, device='cuda:0')
pval: 0.0010000000474974513 -- 114th test, time elapsed 5.923186540603638 -- emperical power so far: 1.0
tensor(52.7670, device='cuda:0')
pval: 0.0010000000474974513 -- 115th test, time elapsed 6.02655553817749 -- emperical power so far: 1.0
tensor(54.0606, device='cuda:0')
pval: 0.0010000000474974513 -- 116th test, time elapsed 6.121776342391968 -- emperical power so far: 1.0
tensor(50.7222, device='cuda:0')
pval: 0.0010000000474974513 -- 117th test, time elapsed 6.9025373458862305 -- emperical power so far: 1.0
tensor(78.1921, device='cuda:0')
pval: 0.0010000000474974513 -- 118th test, time elapsed 6.976285934448242 -- emperical power so far: 1.0
tensor(42.8856, device='cuda:0')
pval: 0.0010000000474974513 -- 119th test, time elapsed 6.785232067108154 -- emperical power so far: 1.0
tensor(64.3157, device='cuda:0')
pval: 0.0010000000474974513 -- 120th test, time elapsed 6.175170421600342 -- emperical power so far: 1.0
tensor(71.4802, device='cuda:0')
pval: 0.0010000000474974513 -- 121th test, time elapsed 6.01034951210022 -- emperical power so far: 1.0
tensor(51.1917, device='cuda:0')
pval: 0.0010000000474974513 -- 122th test, time elapsed 6.097460746765137 -- emperical power so far: 1.0
tensor(65.1932, device='cuda:0')
pval: 0.0010000000474974513 -- 123th test, time elapsed 6.068584442138672 -- emperical power so far: 1.0
tensor(68.1507, device='cuda:0')
pval: 0.0010000000474974513 -- 124th test, time elapsed 6.316680908203125 -- emperical power so far: 1.0
tensor(42.5193, device='cuda:0')
pval: 0.0010000000474974513 -- 125th test, time elapsed 6.60909366607666 -- emperical power so far: 1.0
tensor(55.0112, device='cuda:0')
pval: 0.0010000000474974513 -- 126th test, time elapsed 6.922279357910156 -- emperical power so far: 1.0
tensor(40.2105, device='cuda:0')
pval: 0.0010000000474974513 -- 127th test, time elapsed 7.435132026672363 -- emperical power so far: 1.0
tensor(50.6960, device='cuda:0')
pval: 0.0010000000474974513 -- 128th test, time elapsed 7.036833763122559 -- emperical power so far: 1.0
tensor(59.4801, device='cuda:0')
pval: 0.0010000000474974513 -- 129th test, time elapsed 6.8738484382629395 -- emperical power so far: 1.0
tensor(47.8353, device='cuda:0')
pval: 0.0010000000474974513 -- 130th test, time elapsed 6.893075227737427 -- emperical power so far: 1.0
tensor(66.5149, device='cuda:0')
pval: 0.0010000000474974513 -- 131th test, time elapsed 6.5727057456970215 -- emperical power so far: 1.0
tensor(72.3920, device='cuda:0')
pval: 0.0010000000474974513 -- 132th test, time elapsed 6.06956148147583 -- emperical power so far: 1.0
tensor(43.5828, device='cuda:0')
pval: 0.0010000000474974513 -- 133th test, time elapsed 6.108347415924072 -- emperical power so far: 1.0
tensor(76.3841, device='cuda:0')
pval: 0.0010000000474974513 -- 134th test, time elapsed 6.020029544830322 -- emperical power so far: 1.0
tensor(30.6014, device='cuda:0')
pval: 0.0010000000474974513 -- 135th test, time elapsed 6.284792900085449 -- emperical power so far: 1.0
tensor(39.5410, device='cuda:0')
pval: 0.0010000000474974513 -- 136th test, time elapsed 6.27799654006958 -- emperical power so far: 1.0
tensor(82.6157, device='cuda:0')
pval: 0.0010000000474974513 -- 137th test, time elapsed 6.130903959274292 -- emperical power so far: 1.0
tensor(59.6634, device='cuda:0')
pval: 0.0010000000474974513 -- 138th test, time elapsed 5.95489501953125 -- emperical power so far: 1.0
tensor(62.4898, device='cuda:0')
pval: 0.0010000000474974513 -- 139th test, time elapsed 5.932827949523926 -- emperical power so far: 1.0
tensor(61.9882, device='cuda:0')
pval: 0.0010000000474974513 -- 140th test, time elapsed 6.734393358230591 -- emperical power so far: 1.0
tensor(65.4827, device='cuda:0')
pval: 0.0010000000474974513 -- 141th test, time elapsed 6.280142068862915 -- emperical power so far: 1.0
tensor(63.2546, device='cuda:0')
pval: 0.0010000000474974513 -- 142th test, time elapsed 6.099663972854614 -- emperical power so far: 1.0
tensor(46.4020, device='cuda:0')
pval: 0.0010000000474974513 -- 143th test, time elapsed 6.342912435531616 -- emperical power so far: 1.0
tensor(83.0509, device='cuda:0')
pval: 0.0010000000474974513 -- 144th test, time elapsed 6.066507816314697 -- emperical power so far: 1.0
tensor(52.7965, device='cuda:0')
pval: 0.0010000000474974513 -- 145th test, time elapsed 6.2612104415893555 -- emperical power so far: 1.0
tensor(37.8875, device='cuda:0')
pval: 0.0010000000474974513 -- 146th test, time elapsed 6.833245515823364 -- emperical power so far: 1.0
tensor(61.1730, device='cuda:0')
pval: 0.0010000000474974513 -- 147th test, time elapsed 6.2042481899261475 -- emperical power so far: 1.0
tensor(48.9955, device='cuda:0')
pval: 0.0010000000474974513 -- 148th test, time elapsed 6.092236280441284 -- emperical power so far: 1.0
tensor(79.2077, device='cuda:0')
pval: 0.0010000000474974513 -- 149th test, time elapsed 6.074200630187988 -- emperical power so far: 1.0
tensor(40.0587, device='cuda:0')
pval: 0.0010000000474974513 -- 150th test, time elapsed 6.869986534118652 -- emperical power so far: 1.0
tensor(41.2898, device='cuda:0')
pval: 0.0010000000474974513 -- 151th test, time elapsed 6.709649085998535 -- emperical power so far: 1.0
tensor(41.4191, device='cuda:0')
pval: 0.0010000000474974513 -- 152th test, time elapsed 6.449559211730957 -- emperical power so far: 1.0
tensor(65.6481, device='cuda:0')
pval: 0.0010000000474974513 -- 153th test, time elapsed 6.990700960159302 -- emperical power so far: 1.0
tensor(61.0055, device='cuda:0')
pval: 0.0010000000474974513 -- 154th test, time elapsed 7.122956037521362 -- emperical power so far: 1.0
tensor(66.0029, device='cuda:0')
pval: 0.0010000000474974513 -- 155th test, time elapsed 6.5260937213897705 -- emperical power so far: 1.0
tensor(53.9929, device='cuda:0')
pval: 0.0010000000474974513 -- 156th test, time elapsed 6.219099283218384 -- emperical power so far: 1.0
tensor(53.0705, device='cuda:0')
pval: 0.0010000000474974513 -- 157th test, time elapsed 7.0035719871521 -- emperical power so far: 1.0
tensor(41.5774, device='cuda:0')
pval: 0.0010000000474974513 -- 158th test, time elapsed 6.786012411117554 -- emperical power so far: 1.0
tensor(56.2676, device='cuda:0')
pval: 0.0010000000474974513 -- 159th test, time elapsed 6.931887626647949 -- emperical power so far: 1.0
tensor(58.5065, device='cuda:0')
pval: 0.0010000000474974513 -- 160th test, time elapsed 6.83830451965332 -- emperical power so far: 1.0
tensor(57.9752, device='cuda:0')
pval: 0.0010000000474974513 -- 161th test, time elapsed 7.3035290241241455 -- emperical power so far: 1.0
tensor(52.8449, device='cuda:0')
pval: 0.0010000000474974513 -- 162th test, time elapsed 6.709071159362793 -- emperical power so far: 1.0
tensor(69.0093, device='cuda:0')
pval: 0.0010000000474974513 -- 163th test, time elapsed 7.010040283203125 -- emperical power so far: 1.0
tensor(71.8794, device='cuda:0')
pval: 0.0010000000474974513 -- 164th test, time elapsed 6.363008260726929 -- emperical power so far: 1.0
tensor(77.4131, device='cuda:0')
pval: 0.0010000000474974513 -- 165th test, time elapsed 5.934051513671875 -- emperical power so far: 1.0
tensor(62.3763, device='cuda:0')
pval: 0.0010000000474974513 -- 166th test, time elapsed 5.8844921588897705 -- emperical power so far: 1.0
tensor(57.3422, device='cuda:0')
pval: 0.0010000000474974513 -- 167th test, time elapsed 5.9051690101623535 -- emperical power so far: 1.0
tensor(46.9769, device='cuda:0')
pval: 0.0010000000474974513 -- 168th test, time elapsed 6.009481430053711 -- emperical power so far: 1.0
tensor(54.8887, device='cuda:0')
pval: 0.0010000000474974513 -- 169th test, time elapsed 5.949089765548706 -- emperical power so far: 1.0
tensor(47.4638, device='cuda:0')
pval: 0.0010000000474974513 -- 170th test, time elapsed 5.941459894180298 -- emperical power so far: 1.0
tensor(50.2338, device='cuda:0')
pval: 0.0010000000474974513 -- 171th test, time elapsed 6.819006443023682 -- emperical power so far: 1.0
tensor(52.4446, device='cuda:0')
pval: 0.0010000000474974513 -- 172th test, time elapsed 6.013404130935669 -- emperical power so far: 1.0
tensor(71.2140, device='cuda:0')
pval: 0.0010000000474974513 -- 173th test, time elapsed 6.5865325927734375 -- emperical power so far: 1.0
tensor(26.1732, device='cuda:0')
pval: 0.0010000000474974513 -- 174th test, time elapsed 6.482895612716675 -- emperical power so far: 1.0
tensor(62.5898, device='cuda:0')
pval: 0.0010000000474974513 -- 175th test, time elapsed 5.978650093078613 -- emperical power so far: 1.0
tensor(63.3628, device='cuda:0')
pval: 0.0010000000474974513 -- 176th test, time elapsed 7.058528184890747 -- emperical power so far: 1.0
tensor(48.7967, device='cuda:0')
pval: 0.0010000000474974513 -- 177th test, time elapsed 6.853232383728027 -- emperical power so far: 1.0
tensor(65.8503, device='cuda:0')
pval: 0.0010000000474974513 -- 178th test, time elapsed 6.741335153579712 -- emperical power so far: 1.0
tensor(56.2337, device='cuda:0')
pval: 0.0010000000474974513 -- 179th test, time elapsed 5.897585153579712 -- emperical power so far: 1.0
tensor(30.5913, device='cuda:0')
pval: 0.0010000000474974513 -- 180th test, time elapsed 6.7651307582855225 -- emperical power so far: 1.0
tensor(72.2078, device='cuda:0')
pval: 0.0010000000474974513 -- 181th test, time elapsed 6.694381952285767 -- emperical power so far: 1.0
tensor(41.5507, device='cuda:0')
pval: 0.0010000000474974513 -- 182th test, time elapsed 6.922638893127441 -- emperical power so far: 1.0
tensor(59.9627, device='cuda:0')
pval: 0.0010000000474974513 -- 183th test, time elapsed 6.608389139175415 -- emperical power so far: 1.0
tensor(53.2899, device='cuda:0')
pval: 0.0010000000474974513 -- 184th test, time elapsed 7.391765594482422 -- emperical power so far: 1.0
tensor(55.5030, device='cuda:0')
pval: 0.0010000000474974513 -- 185th test, time elapsed 7.123011350631714 -- emperical power so far: 1.0
tensor(35.8554, device='cuda:0')
pval: 0.0010000000474974513 -- 186th test, time elapsed 7.031297445297241 -- emperical power so far: 1.0
tensor(67.2435, device='cuda:0')
pval: 0.0010000000474974513 -- 187th test, time elapsed 6.945921182632446 -- emperical power so far: 1.0
tensor(61.5315, device='cuda:0')
pval: 0.0010000000474974513 -- 188th test, time elapsed 6.162180662155151 -- emperical power so far: 1.0
tensor(69.6633, device='cuda:0')
pval: 0.0010000000474974513 -- 189th test, time elapsed 5.957404851913452 -- emperical power so far: 1.0
tensor(74.2863, device='cuda:0')
pval: 0.0010000000474974513 -- 190th test, time elapsed 5.889588832855225 -- emperical power so far: 1.0
tensor(72.9992, device='cuda:0')
pval: 0.0010000000474974513 -- 191th test, time elapsed 6.1303815841674805 -- emperical power so far: 1.0
tensor(53.9297, device='cuda:0')
pval: 0.0010000000474974513 -- 192th test, time elapsed 6.364864349365234 -- emperical power so far: 1.0
tensor(52.3695, device='cuda:0')
pval: 0.0010000000474974513 -- 193th test, time elapsed 6.645352840423584 -- emperical power so far: 1.0
tensor(57.0247, device='cuda:0')
pval: 0.0010000000474974513 -- 194th test, time elapsed 6.834079265594482 -- emperical power so far: 1.0
tensor(46.6421, device='cuda:0')
pval: 0.0010000000474974513 -- 195th test, time elapsed 6.964780330657959 -- emperical power so far: 1.0
tensor(52.1028, device='cuda:0')
pval: 0.0010000000474974513 -- 196th test, time elapsed 7.640249490737915 -- emperical power so far: 1.0
tensor(42.9706, device='cuda:0')
pval: 0.0010000000474974513 -- 197th test, time elapsed 6.678431987762451 -- emperical power so far: 1.0
tensor(42.7536, device='cuda:0')
pval: 0.0010000000474974513 -- 198th test, time elapsed 7.424196481704712 -- emperical power so far: 1.0
tensor(70.0757, device='cuda:0')
pval: 0.0010000000474974513 -- 199th test, time elapsed 6.837406873703003 -- emperical power so far: 1.0
tensor(49.3682, device='cuda:0')
pval: 0.0010000000474974513 -- 200th test, time elapsed 7.28376030921936 -- emperical power so far: 1.0
1314.4391903877258


#########################################
sample size = 20000
tensor(69.4865, device='cuda:0')
pval: 0.0010000000474974513 -- 1th test, time elapsed 7.66152024269104 -- emperical power so far: 1.0
tensor(70.1245, device='cuda:0')
pval: 0.0010000000474974513 -- 2th test, time elapsed 7.5323874950408936 -- emperical power so far: 1.0
tensor(54.0578, device='cuda:0')
pval: 0.0010000000474974513 -- 3th test, time elapsed 6.872785329818726 -- emperical power so far: 1.0
tensor(48.3373, device='cuda:0')
pval: 0.0010000000474974513 -- 4th test, time elapsed 6.485263347625732 -- emperical power so far: 1.0
tensor(58.8420, device='cuda:0')
pval: 0.0010000000474974513 -- 5th test, time elapsed 7.091272592544556 -- emperical power so far: 1.0
tensor(55.2912, device='cuda:0')
pval: 0.0010000000474974513 -- 6th test, time elapsed 8.179113388061523 -- emperical power so far: 1.0
tensor(63.5078, device='cuda:0')
pval: 0.0010000000474974513 -- 7th test, time elapsed 7.420015096664429 -- emperical power so far: 1.0
tensor(63.9252, device='cuda:0')
pval: 0.0010000000474974513 -- 8th test, time elapsed 7.675868034362793 -- emperical power so far: 1.0
tensor(49.0720, device='cuda:0')
pval: 0.0010000000474974513 -- 9th test, time elapsed 6.209579706192017 -- emperical power so far: 1.0
tensor(68.0796, device='cuda:0')
pval: 0.0010000000474974513 -- 10th test, time elapsed 6.231353759765625 -- emperical power so far: 1.0
tensor(66.0893, device='cuda:0')
pval: 0.0010000000474974513 -- 11th test, time elapsed 6.214101076126099 -- emperical power so far: 1.0
tensor(60.1048, device='cuda:0')
pval: 0.0010000000474974513 -- 12th test, time elapsed 6.240166187286377 -- emperical power so far: 1.0
tensor(64.5691, device='cuda:0')
pval: 0.0010000000474974513 -- 13th test, time elapsed 6.388662338256836 -- emperical power so far: 1.0
tensor(50.2365, device='cuda:0')
pval: 0.0010000000474974513 -- 14th test, time elapsed 7.179662466049194 -- emperical power so far: 1.0
tensor(60.6894, device='cuda:0')
pval: 0.0010000000474974513 -- 15th test, time elapsed 7.733009338378906 -- emperical power so far: 1.0
tensor(48.0982, device='cuda:0')
pval: 0.0010000000474974513 -- 16th test, time elapsed 7.481969356536865 -- emperical power so far: 1.0
tensor(68.3436, device='cuda:0')
pval: 0.0010000000474974513 -- 17th test, time elapsed 8.087169170379639 -- emperical power so far: 1.0
tensor(76.7800, device='cuda:0')
pval: 0.0010000000474974513 -- 18th test, time elapsed 8.655861377716064 -- emperical power so far: 1.0
tensor(69.6162, device='cuda:0')
pval: 0.0010000000474974513 -- 19th test, time elapsed 7.988544940948486 -- emperical power so far: 1.0
tensor(72.8381, device='cuda:0')
pval: 0.0010000000474974513 -- 20th test, time elapsed 7.221223831176758 -- emperical power so far: 1.0
tensor(92.8932, device='cuda:0')
pval: 0.0010000000474974513 -- 21th test, time elapsed 6.32804536819458 -- emperical power so far: 1.0
tensor(77.0049, device='cuda:0')
pval: 0.0010000000474974513 -- 22th test, time elapsed 6.171910285949707 -- emperical power so far: 1.0
tensor(47.7696, device='cuda:0')
pval: 0.0010000000474974513 -- 23th test, time elapsed 7.288111925125122 -- emperical power so far: 1.0
tensor(39.9825, device='cuda:0')
pval: 0.0010000000474974513 -- 24th test, time elapsed 7.894440174102783 -- emperical power so far: 1.0
tensor(30.4091, device='cuda:0')
pval: 0.0010000000474974513 -- 25th test, time elapsed 8.78046202659607 -- emperical power so far: 1.0
tensor(66.4467, device='cuda:0')
pval: 0.0010000000474974513 -- 26th test, time elapsed 7.918364763259888 -- emperical power so far: 1.0
tensor(82.4304, device='cuda:0')
pval: 0.0010000000474974513 -- 27th test, time elapsed 7.441501617431641 -- emperical power so far: 1.0
tensor(67.5387, device='cuda:0')
pval: 0.0010000000474974513 -- 28th test, time elapsed 6.958537578582764 -- emperical power so far: 1.0
tensor(56.5859, device='cuda:0')
pval: 0.0010000000474974513 -- 29th test, time elapsed 6.377875328063965 -- emperical power so far: 1.0
tensor(50.3982, device='cuda:0')
pval: 0.0010000000474974513 -- 30th test, time elapsed 6.387853145599365 -- emperical power so far: 1.0
tensor(49.8734, device='cuda:0')
pval: 0.0010000000474974513 -- 31th test, time elapsed 6.31896185874939 -- emperical power so far: 1.0
tensor(68.5177, device='cuda:0')
pval: 0.0010000000474974513 -- 32th test, time elapsed 6.742743492126465 -- emperical power so far: 1.0
tensor(69.0446, device='cuda:0')
pval: 0.0010000000474974513 -- 33th test, time elapsed 6.3155198097229 -- emperical power so far: 1.0
tensor(44.5512, device='cuda:0')
pval: 0.0010000000474974513 -- 34th test, time elapsed 7.174400091171265 -- emperical power so far: 1.0
tensor(59.7154, device='cuda:0')
pval: 0.0010000000474974513 -- 35th test, time elapsed 7.910694599151611 -- emperical power so far: 1.0
tensor(59.8268, device='cuda:0')
pval: 0.0010000000474974513 -- 36th test, time elapsed 7.2679972648620605 -- emperical power so far: 1.0
tensor(74.7101, device='cuda:0')
pval: 0.0010000000474974513 -- 37th test, time elapsed 7.56251335144043 -- emperical power so far: 1.0
tensor(32.2987, device='cuda:0')
pval: 0.0010000000474974513 -- 38th test, time elapsed 7.733362674713135 -- emperical power so far: 1.0
tensor(59.3726, device='cuda:0')
pval: 0.0010000000474974513 -- 39th test, time elapsed 7.012629508972168 -- emperical power so far: 1.0
tensor(52.2100, device='cuda:0')
pval: 0.0010000000474974513 -- 40th test, time elapsed 6.180818796157837 -- emperical power so far: 1.0
tensor(58.2224, device='cuda:0')
pval: 0.0010000000474974513 -- 41th test, time elapsed 6.198796510696411 -- emperical power so far: 1.0
tensor(54.5919, device='cuda:0')
pval: 0.0010000000474974513 -- 42th test, time elapsed 6.523946285247803 -- emperical power so far: 1.0
tensor(70.8447, device='cuda:0')
pval: 0.0010000000474974513 -- 43th test, time elapsed 7.112133741378784 -- emperical power so far: 1.0
tensor(49.7567, device='cuda:0')
pval: 0.0010000000474974513 -- 44th test, time elapsed 7.628875494003296 -- emperical power so far: 1.0
tensor(88.1086, device='cuda:0')
pval: 0.0010000000474974513 -- 45th test, time elapsed 7.56472373008728 -- emperical power so far: 1.0
tensor(83.3789, device='cuda:0')
pval: 0.0010000000474974513 -- 46th test, time elapsed 7.79353404045105 -- emperical power so far: 1.0
tensor(53.2301, device='cuda:0')
pval: 0.0010000000474974513 -- 47th test, time elapsed 7.734085321426392 -- emperical power so far: 1.0
tensor(70.9738, device='cuda:0')
pval: 0.0010000000474974513 -- 48th test, time elapsed 6.350072860717773 -- emperical power so far: 1.0
tensor(58.0355, device='cuda:0')
pval: 0.0010000000474974513 -- 49th test, time elapsed 8.280679941177368 -- emperical power so far: 1.0
tensor(67.9871, device='cuda:0')
pval: 0.0010000000474974513 -- 50th test, time elapsed 7.7590131759643555 -- emperical power so far: 1.0
tensor(65.5419, device='cuda:0')
pval: 0.0010000000474974513 -- 51th test, time elapsed 8.273746013641357 -- emperical power so far: 1.0
tensor(77.5847, device='cuda:0')
pval: 0.0010000000474974513 -- 52th test, time elapsed 7.5455193519592285 -- emperical power so far: 1.0
tensor(61.3433, device='cuda:0')
pval: 0.0010000000474974513 -- 53th test, time elapsed 7.577493906021118 -- emperical power so far: 1.0
tensor(60.8834, device='cuda:0')
pval: 0.0010000000474974513 -- 54th test, time elapsed 6.5699217319488525 -- emperical power so far: 1.0
tensor(53.7978, device='cuda:0')
pval: 0.0010000000474974513 -- 55th test, time elapsed 7.408108234405518 -- emperical power so far: 1.0
tensor(49.3065, device='cuda:0')
pval: 0.0010000000474974513 -- 56th test, time elapsed 9.20927381515503 -- emperical power so far: 1.0
tensor(84.7176, device='cuda:0')
pval: 0.0010000000474974513 -- 57th test, time elapsed 7.791589021682739 -- emperical power so far: 1.0
tensor(96.7111, device='cuda:0')
pval: 0.0010000000474974513 -- 58th test, time elapsed 8.087231636047363 -- emperical power so far: 1.0
tensor(51.7822, device='cuda:0')
pval: 0.0010000000474974513 -- 59th test, time elapsed 7.390858888626099 -- emperical power so far: 1.0
tensor(50.2632, device='cuda:0')
pval: 0.0010000000474974513 -- 60th test, time elapsed 6.157522439956665 -- emperical power so far: 1.0
tensor(75.3691, device='cuda:0')
pval: 0.0010000000474974513 -- 61th test, time elapsed 6.235388994216919 -- emperical power so far: 1.0
tensor(75.9277, device='cuda:0')
pval: 0.0010000000474974513 -- 62th test, time elapsed 7.110921144485474 -- emperical power so far: 1.0
tensor(64.9276, device='cuda:0')
pval: 0.0010000000474974513 -- 63th test, time elapsed 7.709192991256714 -- emperical power so far: 1.0
tensor(57.2719, device='cuda:0')
pval: 0.0010000000474974513 -- 64th test, time elapsed 7.774822950363159 -- emperical power so far: 1.0
tensor(52.2623, device='cuda:0')
pval: 0.0010000000474974513 -- 65th test, time elapsed 8.866154432296753 -- emperical power so far: 1.0
tensor(91.0480, device='cuda:0')
pval: 0.0010000000474974513 -- 66th test, time elapsed 7.535964250564575 -- emperical power so far: 1.0
tensor(66.0137, device='cuda:0')
pval: 0.0010000000474974513 -- 67th test, time elapsed 6.214151620864868 -- emperical power so far: 1.0
tensor(70.3926, device='cuda:0')
pval: 0.0010000000474974513 -- 68th test, time elapsed 8.181677341461182 -- emperical power so far: 1.0
tensor(32.0864, device='cuda:0')
pval: 0.0010000000474974513 -- 69th test, time elapsed 7.52074933052063 -- emperical power so far: 1.0
tensor(58.0254, device='cuda:0')
pval: 0.0010000000474974513 -- 70th test, time elapsed 6.635412216186523 -- emperical power so far: 1.0
tensor(59.7950, device='cuda:0')
pval: 0.0010000000474974513 -- 71th test, time elapsed 6.205358028411865 -- emperical power so far: 1.0
tensor(64.4450, device='cuda:0')
pval: 0.0010000000474974513 -- 72th test, time elapsed 8.31388545036316 -- emperical power so far: 1.0
tensor(61.8958, device='cuda:0')
pval: 0.0010000000474974513 -- 73th test, time elapsed 7.632407903671265 -- emperical power so far: 1.0
tensor(68.6035, device='cuda:0')
pval: 0.0010000000474974513 -- 74th test, time elapsed 8.204845666885376 -- emperical power so far: 1.0
tensor(52.1264, device='cuda:0')
pval: 0.0010000000474974513 -- 75th test, time elapsed 8.395002841949463 -- emperical power so far: 1.0
tensor(78.5868, device='cuda:0')
pval: 0.0010000000474974513 -- 76th test, time elapsed 7.9779205322265625 -- emperical power so far: 1.0
tensor(71.2765, device='cuda:0')
