cuda:0
bitflip_projchi
privacy level = 1.0
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 1000
tensor(9.1378, device='cuda:0')
pval: 0.0010000000474974513 -- 144th test, time elapsed 5.37588095664978 -- emperical power so far: 1.0
tensor(66.2530, device='cuda:0')
pval: 0.0010000000474974513 -- 145th test, time elapsed 5.257068872451782 -- emperical power so far: 1.0
tensor(75.3288, device='cuda:0')
pval: 0.0010000000474974513 -- 146th test, time elapsed 5.293458700180054 -- emperical power so far: 1.0
tensor(45.6443, device='cuda:0')
pval: 0.0010000000474974513 -- 147th test, time elapsed 5.228227615356445 -- emperical power so far: 1.0
tensor(65.3208, device='cuda:0')
pval: 0.0010000000474974513 -- 148th test, time elapsed 5.3928093910217285 -- emperical power so far: 1.0
tensor(57.8005, device='cuda:0')
pval: 0.0010000000474974513 -- 149th test, time elapsed 5.333359718322754 -- emperical power so far: 1.0
tensor(37.9395, device='cuda:0')
pval: 0.0010000000474974513 -- 150th test, time elapsed 5.2658164501190186 -- emperical power so far: 1.0
tensor(71.4994, device='cuda:0')
pval: 0.0010000000474974513 -- 151th test, time elapsed 5.317469596862793 -- emperical power so far: 1.0
tensor(27.7526, device='cuda:0')
pval: 0.0010000000474974513 -- 152th test, time elapsed 5.188209295272827 -- emperical power so far: 1.0
tensor(63.4758, device='cuda:0')
pval: 0.0010000000474974513 -- 153th test, time elapsed 5.334516525268555 -- emperical power so far: 1.0
tensor(67.1554, device='cuda:0')
pval: 0.0010000000474974513 -- 154th test, time elapsed 5.303117513656616 -- emperical power so far: 1.0
tensor(40.3256, device='cuda:0')
pval: 0.0010000000474974513 -- 155th test, time elapsed 5.283396244049072 -- emperical power so far: 1.0
tensor(59.1921, device='cuda:0')
pval: 0.0010000000474974513 -- 156th test, time elapsed 5.281032085418701 -- emperical power so far: 1.0
tensor(36.1148, device='cuda:0')
pval: 0.0010000000474974513 -- 157th test, time elapsed 5.322509050369263 -- emperical power so far: 1.0
tensor(48.1328, device='cuda:0')
pval: 0.0010000000474974513 -- 158th test, time elapsed 5.334600210189819 -- emperical power so far: 1.0
tensor(54.7932, device='cuda:0')
pval: 0.0010000000474974513 -- 159th test, time elapsed 5.23837947845459 -- emperical power so far: 1.0
tensor(45.3708, device='cuda:0')
pval: 0.0010000000474974513 -- 160th test, time elapsed 5.275615453720093 -- emperical power so far: 1.0
tensor(73.1367, device='cuda:0')
pval: 0.0010000000474974513 -- 161th test, time elapsed 5.284134387969971 -- emperical power so far: 1.0
tensor(49.2918, device='cuda:0')
pval: 0.0010000000474974513 -- 162th test, time elapsed 5.261789083480835 -- emperical power so far: 1.0
tensor(41.2094, device='cuda:0')
pval: 0.0010000000474974513 -- 163th test, time elapsed 5.267992734909058 -- emperical power so far: 1.0
tensor(57.8880, device='cuda:0')
pval: 0.0010000000474974513 -- 164th test, time elapsed 5.20323634147644 -- emperical power so far: 1.0
tensor(32.6855, device='cuda:0')
pval: 0.0010000000474974513 -- 165th test, time elapsed 5.294916391372681 -- emperical power so far: 1.0
tensor(56.6557, device='cuda:0')
pval: 0.0010000000474974513 -- 166th test, time elapsed 5.252549648284912 -- emperical power so far: 1.0
tensor(47.6807, device='cuda:0')
pval: 0.0010000000474974513 -- 167th test, time elapsed 5.308315277099609 -- emperical power so far: 1.0
tensor(46.9301, device='cuda:0')
pval: 0.0010000000474974513 -- 168th test, time elapsed 5.361283302307129 -- emperical power so far: 1.0
tensor(43.4868, device='cuda:0')
pval: 0.0010000000474974513 -- 169th test, time elapsed 5.256107807159424 -- emperical power so far: 1.0
tensor(65.5116, device='cuda:0')
pval: 0.0010000000474974513 -- 170th test, time elapsed 5.311090707778931 -- emperical power so far: 1.0
tensor(28.9921, device='cuda:0')
pval: 0.0010000000474974513 -- 171th test, time elapsed 5.395617723464966 -- emperical power so far: 1.0
tensor(50.3735, device='cuda:0')
pval: 0.0010000000474974513 -- 172th test, time elapsed 5.395854473114014 -- emperical power so far: 1.0
tensor(44.6172, device='cuda:0')
pval: 0.0010000000474974513 -- 173th test, time elapsed 5.31588888168335 -- emperical power so far: 1.0
tensor(56.6664, device='cuda:0')
pval: 0.0010000000474974513 -- 174th test, time elapsed 5.57020115852356 -- emperical power so far: 1.0
tensor(56.4381, device='cuda:0')
pval: 0.0010000000474974513 -- 175th test, time elapsed 5.241787910461426 -- emperical power so far: 1.0
tensor(44.4967, device='cuda:0')
pval: 0.0010000000474974513 -- 176th test, time elapsed 5.2288758754730225 -- emperical power so far: 1.0
tensor(77.5214, device='cuda:0')
pval: 0.0010000000474974513 -- 177th test, time elapsed 5.2997050285339355 -- emperical power so far: 1.0
tensor(38.3454, device='cuda:0')
pval: 0.0010000000474974513 -- 178th test, time elapsed 5.244673728942871 -- emperical power so far: 1.0
tensor(44.1139, device='cuda:0')
pval: 0.0010000000474974513 -- 179th test, time elapsed 5.218976020812988 -- emperical power so far: 1.0
tensor(27.0864, device='cuda:0')
pval: 0.0010000000474974513 -- 180th test, time elapsed 5.22798752784729 -- emperical power so far: 1.0
tensor(66.0811, device='cuda:0')
pval: 0.0010000000474974513 -- 181th test, time elapsed 5.67643404006958 -- emperical power so far: 1.0
tensor(22.6209, device='cuda:0')
pval: 0.0010000000474974513 -- 182th test, time elapsed 5.194750785827637 -- emperical power so far: 1.0
tensor(27.2454, device='cuda:0')
pval: 0.0010000000474974513 -- 183th test, time elapsed 5.27932071685791 -- emperical power so far: 1.0
tensor(66.3715, device='cuda:0')
pval: 0.0010000000474974513 -- 184th test, time elapsed 5.2355122566223145 -- emperical power so far: 1.0
tensor(60.1130, device='cuda:0')
pval: 0.0010000000474974513 -- 185th test, time elapsed 5.419968128204346 -- emperical power so far: 1.0
tensor(49.0974, device='cuda:0')
pval: 0.0010000000474974513 -- 186th test, time elapsed 5.285419940948486 -- emperical power so far: 1.0
tensor(31.7828, device='cuda:0')
pval: 0.0010000000474974513 -- 187th test, time elapsed 5.302825927734375 -- emperical power so far: 1.0
tensor(27.0210, device='cuda:0')
pval: 0.0010000000474974513 -- 188th test, time elapsed 5.330932855606079 -- emperical power so far: 1.0
tensor(84.1668, device='cuda:0')
pval: 0.0010000000474974513 -- 189th test, time elapsed 5.212063312530518 -- emperical power so far: 1.0
tensor(40.1904, device='cuda:0')
pval: 0.0010000000474974513 -- 190th test, time elapsed 5.212085723876953 -- emperical power so far: 1.0
tensor(33.6102, device='cuda:0')
pval: 0.0010000000474974513 -- 191th test, time elapsed 5.219415903091431 -- emperical power so far: 1.0
tensor(39.9753, device='cuda:0')
pval: 0.0010000000474974513 -- 192th test, time elapsed 5.175896406173706 -- emperical power so far: 1.0
tensor(51.7956, device='cuda:0')
pval: 0.0010000000474974513 -- 193th test, time elapsed 5.282796144485474 -- emperical power so far: 1.0
tensor(47.0305, device='cuda:0')
pval: 0.0010000000474974513 -- 194th test, time elapsed 5.359004020690918 -- emperical power so far: 1.0
tensor(82.0953, device='cuda:0')
pval: 0.0010000000474974513 -- 195th test, time elapsed 5.300466060638428 -- emperical power so far: 1.0
tensor(36.4535, device='cuda:0')
pval: 0.0010000000474974513 -- 196th test, time elapsed 5.326987028121948 -- emperical power so far: 1.0
tensor(54.9588, device='cuda:0')
pval: 0.0010000000474974513 -- 197th test, time elapsed 5.273451805114746 -- emperical power so far: 1.0
tensor(60.3223, device='cuda:0')
pval: 0.0010000000474974513 -- 198th test, time elapsed 5.326801776885986 -- emperical power so far: 1.0
tensor(65.1520, device='cuda:0')
pval: 0.0010000000474974513 -- 199th test, time elapsed 5.319059610366821 -- emperical power so far: 1.0
tensor(51.4000, device='cuda:0')
pval: 0.0010000000474974513 -- 200th test, time elapsed 5.296584367752075 -- emperical power so far: 1.0
1057.8885428905487


#########################################
sample size = 17000
tensor(78.0516, device='cuda:0')
pval: 0.0010000000474974513 -- 1th test, time elapsed 8.082356214523315 -- emperical power so far: 1.0
tensor(59.7119, device='cuda:0')
pval: 0.0010000000474974513 -- 2th test, time elapsed 7.698928356170654 -- emperical power so far: 1.0
tensor(58.6449, device='cuda:0')
pval: 0.0010000000474974513 -- 3th test, time elapsed 7.95920205116272 -- emperical power so far: 1.0
tensor(54.7597, device='cuda:0')
pval: 0.0010000000474974513 -- 4th test, time elapsed 7.807886600494385 -- emperical power so far: 1.0
tensor(59.9036, device='cuda:0')
pval: 0.0010000000474974513 -- 5th test, time elapsed 8.105831861495972 -- emperical power so far: 1.0
tensor(31.9944, device='cuda:0')
pval: 0.0010000000474974513 -- 6th test, time elapsed 8.22157597541809 -- emperical power so far: 1.0
tensor(40.8312, device='cuda:0')
pval: 0.0010000000474974513 -- 7th test, time elapsed 8.096144914627075 -- emperical power so far: 1.0
tensor(40.4454, device='cuda:0')
pval: 0.0010000000474974513 -- 8th test, time elapsed 7.875466346740723 -- emperical power so far: 1.0
tensor(59.3419, device='cuda:0')
pval: 0.0010000000474974513 -- 9th test, time elapsed 7.806921005249023 -- emperical power so far: 1.0
tensor(55.3126, device='cuda:0')
pval: 0.0010000000474974513 -- 10th test, time elapsed 7.863425254821777 -- emperical power so far: 1.0
tensor(70.2121, device='cuda:0')
pval: 0.0010000000474974513 -- 11th test, time elapsed 7.8669116497039795 -- emperical power so far: 1.0
tensor(31.9863, device='cuda:0')
pval: 0.0010000000474974513 -- 12th test, time elapsed 7.667486906051636 -- emperical power so far: 1.0
tensor(60.7885, device='cuda:0')
pval: 0.0010000000474974513 -- 13th test, time elapsed 8.056617021560669 -- emperical power so far: 1.0
tensor(71.1142, device='cuda:0')
pval: 0.0010000000474974513 -- 14th test, time elapsed 7.949292421340942 -- emperical power so far: 1.0
tensor(79.6887, device='cuda:0')
pval: 0.0010000000474974513 -- 15th test, time elapsed 8.019067764282227 -- emperical power so far: 1.0
tensor(47.8620, device='cuda:0')
pval: 0.0010000000474974513 -- 16th test, time elapsed 7.919473171234131 -- emperical power so far: 1.0
tensor(76.7496, device='cuda:0')
pval: 0.0010000000474974513 -- 17th test, time elapsed 7.726694822311401 -- emperical power so far: 1.0
tensor(46.0708, device='cuda:0')
pval: 0.0010000000474974513 -- 18th test, time elapsed 7.720075845718384 -- emperical power so far: 1.0
tensor(54.9970, device='cuda:0')
pval: 0.0010000000474974513 -- 19th test, time elapsed 8.004059791564941 -- emperical power so far: 1.0
tensor(62.1822, device='cuda:0')
pval: 0.0010000000474974513 -- 20th test, time elapsed 7.875429153442383 -- emperical power so far: 1.0
tensor(51.9669, device='cuda:0')
pval: 0.0010000000474974513 -- 21th test, time elapsed 8.10910177230835 -- emperical power so far: 1.0
tensor(39.0318, device='cuda:0')
pval: 0.0010000000474974513 -- 22th test, time elapsed 7.9180989265441895 -- emperical power so far: 1.0
tensor(58.6673, device='cuda:0')
pval: 0.0010000000474974513 -- 23th test, time elapsed 7.74800443649292 -- emperical power so far: 1.0
tensor(35.6030, device='cuda:0')
pval: 0.0010000000474974513 -- 24th test, time elapsed 7.879479646682739 -- emperical power so far: 1.0
tensor(72.3833, device='cuda:0')
pval: 0.0010000000474974513 -- 25th test, time elapsed 8.184180736541748 -- emperical power so far: 1.0
tensor(56.4034, device='cuda:0')
pval: 0.0010000000474974513 -- 26th test, time elapsed 8.099402666091919 -- emperical power so far: 1.0
tensor(38.9829, device='cuda:0')
pval: 0.0010000000474974513 -- 27th test, time elapsed 8.149472951889038 -- emperical power so far: 1.0
tensor(49.4965, device='cuda:0')
pval: 0.0010000000474974513 -- 28th test, time elapsed 8.010514974594116 -- emperical power so far: 1.0
tensor(84.5501, device='cuda:0')
pval: 0.0010000000474974513 -- 29th test, time elapsed 7.774585008621216 -- emperical power so far: 1.0
tensor(93.3069, device='cuda:0')
pval: 0.0010000000474974513 -- 30th test, time elapsed 8.137264728546143 -- emperical power so far: 1.0
tensor(53.2147, device='cuda:0')
pval: 0.0010000000474974513 -- 31th test, time elapsed 7.559560775756836 -- emperical power so far: 1.0
tensor(40.7674, device='cuda:0')
pval: 0.0010000000474974513 -- 32th test, time elapsed 8.088399887084961 -- emperical power so far: 1.0
tensor(44.8908, device='cuda:0')
pval: 0.0010000000474974513 -- 33th test, time elapsed 8.196519374847412 -- emperical power so far: 1.0
tensor(40.8039, device='cuda:0')
pval: 0.0010000000474974513 -- 34th test, time elapsed 7.75580620765686 -- emperical power so far: 1.0
tensor(45.8453, device='cuda:0')
pval: 0.0010000000474974513 -- 35th test, time elapsed 7.6384031772613525 -- emperical power so far: 1.0
tensor(61.9339, device='cuda:0')
pval: 0.0010000000474974513 -- 36th test, time elapsed 8.070953845977783 -- emperical power so far: 1.0
tensor(68.9171, device='cuda:0')
pval: 0.0010000000474974513 -- 37th test, time elapsed 8.113041162490845 -- emperical power so far: 1.0
tensor(49.3713, device='cuda:0')
pval: 0.0010000000474974513 -- 38th test, time elapsed 7.924540042877197 -- emperical power so far: 1.0
tensor(76.6464, device='cuda:0')
pval: 0.0010000000474974513 -- 39th test, time elapsed 8.122331380844116 -- emperical power so far: 1.0
tensor(42.4798, device='cuda:0')
pval: 0.0010000000474974513 -- 40th test, time elapsed 7.916372537612915 -- emperical power so far: 1.0
tensor(28.6130, device='cuda:0')
pval: 0.0010000000474974513 -- 41th test, time elapsed 7.7224647998809814 -- emperical power so far: 1.0
tensor(39.4984, device='cuda:0')
pval: 0.0010000000474974513 -- 42th test, time elapsed 7.911543369293213 -- emperical power so far: 1.0
tensor(62.2198, device='cuda:0')
pval: 0.0010000000474974513 -- 43th test, time elapsed 7.865411758422852 -- emperical power so far: 1.0
tensor(41.0982, device='cuda:0')
pval: 0.0010000000474974513 -- 44th test, time elapsed 7.722819089889526 -- emperical power so far: 1.0
tensor(55.2306, device='cuda:0')
pval: 0.0010000000474974513 -- 45th test, time elapsed 7.954938650131226 -- emperical power so far: 1.0
tensor(61.4031, device='cuda:0')
pval: 0.0010000000474974513 -- 46th test, time elapsed 8.245338439941406 -- emperical power so far: 1.0
tensor(43.6747, device='cuda:0')
pval: 0.0010000000474974513 -- 47th test, time elapsed 8.024412631988525 -- emperical power so far: 1.0
tensor(41.2285, device='cuda:0')
pval: 0.0010000000474974513 -- 48th test, time elapsed 7.793222904205322 -- emperical power so far: 1.0
tensor(54.4061, device='cuda:0')
pval: 0.0010000000474974513 -- 49th test, time elapsed 7.823658227920532 -- emperical power so far: 1.0
tensor(73.6662, device='cuda:0')
pval: 0.0010000000474974513 -- 50th test, time elapsed 7.859191417694092 -- emperical power so far: 1.0
tensor(73.8700, device='cuda:0')
pval: 0.0010000000474974513 -- 51th test, time elapsed 7.990163326263428 -- emperical power so far: 1.0
tensor(32.5851, device='cuda:0')
pval: 0.0010000000474974513 -- 52th test, time elapsed 8.068321704864502 -- emperical power so far: 1.0
tensor(46.6117, device='cuda:0')
pval: 0.0010000000474974513 -- 53th test, time elapsed 8.146549463272095 -- emperical power so far: 1.0
tensor(76.1192, device='cuda:0')
pval: 0.0010000000474974513 -- 54th test, time elapsed 8.054850339889526 -- emperical power so far: 1.0
tensor(67.2801, device='cuda:0')
pval: 0.0010000000474974513 -- 55th test, time elapsed 7.997650861740112 -- emperical power so far: 1.0
tensor(65.3466, device='cuda:0')
pval: 0.0010000000474974513 -- 56th test, time elapsed 8.257551908493042 -- emperical power so far: 1.0
tensor(44.5490, device='cuda:0')
pval: 0.0010000000474974513 -- 57th test, time elapsed 7.966771125793457 -- emperical power so far: 1.0
tensor(48.8832, device='cuda:0')
pval: 0.0010000000474974513 -- 58th test, time elapsed 7.812833070755005 -- emperical power so far: 1.0
tensor(47.1860, device='cuda:0')
pval: 0.0010000000474974513 -- 59th test, time elapsed 7.914458274841309 -- emperical power so far: 1.0
tensor(49.9086, device='cuda:0')
pval: 0.0010000000474974513 -- 60th test, time elapsed 8.19126272201538 -- emperical power so far: 1.0
tensor(84.1350, device='cuda:0')
pval: 0.0010000000474974513 -- 61th test, time elapsed 8.222245931625366 -- emperical power so far: 1.0
tensor(52.1136, device='cuda:0')
pval: 0.0010000000474974513 -- 62th test, time elapsed 7.8553948402404785 -- emperical power so far: 1.0
tensor(61.7104, device='cuda:0')
pval: 0.0010000000474974513 -- 63th test, time elapsed 8.0072340965271 -- emperical power so far: 1.0
tensor(50.0561, device='cuda:0')
pval: 0.0010000000474974513 -- 64th test, time elapsed 8.206722974777222 -- emperical power so far: 1.0
tensor(58.2623, device='cuda:0')
pval: 0.0010000000474974513 -- 65th test, time elapsed 8.155221939086914 -- emperical power so far: 1.0
tensor(88.7049, device='cuda:0')
pval: 0.0010000000474974513 -- 66th test, time elapsed 7.68454647064209 -- emperical power so far: 1.0
tensor(31.0624, device='cuda:0')
pval: 0.0010000000474974513 -- 67th test, time elapsed 7.942666292190552 -- emperical power so far: 1.0
tensor(58.9679, device='cuda:0')
pval: 0.0010000000474974513 -- 68th test, time elapsed 8.416691064834595 -- emperical power so far: 1.0
tensor(58.1802, device='cuda:0')
pval: 0.0010000000474974513 -- 69th test, time elapsed 7.698275566101074 -- emperical power so far: 1.0
tensor(76.0299, device='cuda:0')
pval: 0.0010000000474974513 -- 70th test, time elapsed 7.77621054649353 -- emperical power so far: 1.0
tensor(71.8067, device='cuda:0')
pval: 0.0010000000474974513 -- 71th test, time elapsed 7.78834342956543 -- emperical power so far: 1.0
tensor(86.7771, device='cuda:0')
pval: 0.0010000000474974513 -- 72th test, time elapsed 7.921080827713013 -- emperical power so far: 1.0
tensor(62.3780, device='cuda:0')
pval: 0.0010000000474974513 -- 73th test, time elapsed 8.1315016746521 -- emperical power so far: 1.0
tensor(64.0672, device='cuda:0')
pval: 0.0010000000474974513 -- 74th test, time elapsed 7.857897520065308 -- emperical power so far: 1.0
tensor(53.9043, device='cuda:0')
pval: 0.0010000000474974513 -- 75th test, time elapsed 7.459257364273071 -- emperical power so far: 1.0
tensor(62.0603, device='cuda:0')
pval: 0.0010000000474974513 -- 76th test, time elapsed 8.113413572311401 -- emperical power so far: 1.0
tensor(75.4025, device='cuda:0')
pval: 0.0010000000474974513 -- 77th test, time elapsed 8.155783653259277 -- emperical power so far: 1.0
tensor(57.0079, device='cuda:0')
pval: 0.0010000000474974513 -- 78th test, time elapsed 7.962472438812256 -- emperical power so far: 1.0
tensor(48.6311, device='cuda:0')
pval: 0.0010000000474974513 -- 79th test, time elapsed 8.156915426254272 -- emperical power so far: 1.0
tensor(55.1010, device='cuda:0')
pval: 0.0010000000474974513 -- 80th test, time elapsed 8.311456680297852 -- emperical power so far: 1.0
tensor(44.1017, device='cuda:0')
pval: 0.0010000000474974513 -- 81th test, time elapsed 8.114566802978516 -- emperical power so far: 1.0
tensor(42.4949, device='cuda:0')
pval: 0.0010000000474974513 -- 82th test, time elapsed 8.108796119689941 -- emperical power so far: 1.0
tensor(67.0410, device='cuda:0')
pval: 0.0010000000474974513 -- 83th test, time elapsed 8.026365280151367 -- emperical power so far: 1.0
tensor(59.3699, device='cuda:0')
pval: 0.0010000000474974513 -- 84th test, time elapsed 8.147066354751587 -- emperical power so far: 1.0
tensor(61.8846, device='cuda:0')
pval: 0.0010000000474974513 -- 85th test, time elapsed 7.912255525588989 -- emperical power so far: 1.0
tensor(65.2524, device='cuda:0')
pval: 0.0010000000474974513 -- 86th test, time elapsed 7.95565390586853 -- emperical power so far: 1.0
tensor(52.7847, device='cuda:0')
pval: 0.0010000000474974513 -- 87th test, time elapsed 7.974154710769653 -- emperical power so far: 1.0
tensor(40.8239, device='cuda:0')
pval: 0.0010000000474974513 -- 88th test, time elapsed 7.917104482650757 -- emperical power so far: 1.0
tensor(64.2223, device='cuda:0')
pval: 0.0010000000474974513 -- 89th test, time elapsed 7.858652114868164 -- emperical power so far: 1.0
tensor(55.5595, device='cuda:0')
pval: 0.0010000000474974513 -- 90th test, time elapsed 8.084479570388794 -- emperical power so far: 1.0
tensor(74.2304, device='cuda:0')
pval: 0.0010000000474974513 -- 91th test, time elapsed 7.719371318817139 -- emperical power so far: 1.0
tensor(61.8116, device='cuda:0')
pval: 0.0010000000474974513 -- 92th test, time elapsed 8.175956010818481 -- emperical power so far: 1.0
tensor(98.5267, device='cuda:0')
pval: 0.0010000000474974513 -- 93th test, time elapsed 8.343357801437378 -- emperical power so far: 1.0
tensor(57.3187, device='cuda:0')
pval: 0.0010000000474974513 -- 94th test, time elapsed 8.13534426689148 -- emperical power so far: 1.0
tensor(38.4364, device='cuda:0')
pval: 0.0010000000474974513 -- 95th test, time elapsed 8.032747030258179 -- emperical power so far: 1.0
tensor(58.9432, device='cuda:0')
pval: 0.0010000000474974513 -- 96th test, time elapsed 8.192831754684448 -- emperical power so far: 1.0
tensor(40.7390, device='cuda:0')
pval: 0.0010000000474974513 -- 97th test, time elapsed 7.982455015182495 -- emperical power so far: 1.0
tensor(80.2070, device='cuda:0')
pval: 0.0010000000474974513 -- 98th test, time elapsed 7.559819936752319 -- emperical power so far: 1.0
tensor(45.0570, device='cuda:0')
pval: 0.0010000000474974513 -- 99th test, time elapsed 7.761809349060059 -- emperical power so far: 1.0
tensor(36.9041, device='cuda:0')
pval: 0.0010000000474974513 -- 100th test, time elapsed 7.6843421459198 -- emperical power so far: 1.0
tensor(36.4564, device='cuda:0')
pval: 0.0010000000474974513 -- 101th test, time elapsed 7.9866063594818115 -- emperical power so far: 1.0
tensor(63.9558, device='cuda:0')
pval: 0.0010000000474974513 -- 102th test, time elapsed 8.053627490997314 -- emperical power so far: 1.0
tensor(47.7080, device='cuda:0')
pval: 0.0010000000474974513 -- 103th test, time elapsed 7.744988441467285 -- emperical power so far: 1.0
tensor(72.0681, device='cuda:0')
pval: 0.0010000000474974513 -- 104th test, time elapsed 8.083895206451416 -- emperical power so far: 1.0
tensor(29.9848, device='cuda:0')
pval: 0.0010000000474974513 -- 105th test, time elapsed 7.672609567642212 -- emperical power so far: 1.0
tensor(64.8505, device='cuda:0')
pval: 0.0010000000474974513 -- 106th test, time elapsed 8.043806791305542 -- emperical power so far: 1.0
tensor(56.0583, device='cuda:0')
pval: 0.0010000000474974513 -- 107th test, time elapsed 7.985165119171143 -- emperical power so far: 1.0
tensor(39.2482, device='cuda:0')
pval: 0.0010000000474974513 -- 108th test, time elapsed 7.4989423751831055 -- emperical power so far: 1.0
tensor(60.4548, device='cuda:0')
pval: 0.0010000000474974513 -- 109th test, time elapsed 7.8906471729278564 -- emperical power so far: 1.0
tensor(27.4291, device='cuda:0')
pval: 0.0010000000474974513 -- 110th test, time elapsed 7.912655353546143 -- emperical power so far: 1.0
tensor(55.5547, device='cuda:0')
pval: 0.0010000000474974513 -- 111th test, time elapsed 7.849193334579468 -- emperical power so far: 1.0
tensor(51.2957, device='cuda:0')
pval: 0.0010000000474974513 -- 112th test, time elapsed 8.04874563217163 -- emperical power so far: 1.0
tensor(43.9102, device='cuda:0')
pval: 0.0010000000474974513 -- 113th test, time elapsed 7.540800333023071 -- emperical power so far: 1.0
tensor(35.4068, device='cuda:0')
pval: 0.0010000000474974513 -- 114th test, time elapsed 8.041084051132202 -- emperical power so far: 1.0
tensor(64.4246, device='cuda:0')
pval: 0.0010000000474974513 -- 115th test, time elapsed 7.948141098022461 -- emperical power so far: 1.0
tensor(71.1706, device='cuda:0')
pval: 0.0010000000474974513 -- 116th test, time elapsed 8.119202375411987 -- emperical power so far: 1.0
tensor(57.1541, device='cuda:0')
pval: 0.0010000000474974513 -- 117th test, time elapsed 7.605514049530029 -- emperical power so far: 1.0
tensor(61.1790, device='cuda:0')
pval: 0.0010000000474974513 -- 118th test, time elapsed 7.615122079849243 -- emperical power so far: 1.0
tensor(64.6582, device='cuda:0')
pval: 0.0010000000474974513 -- 119th test, time elapsed 8.104920625686646 -- emperical power so far: 1.0
tensor(40.8981, device='cuda:0')
pval: 0.0010000000474974513 -- 120th test, time elapsed 8.108744621276855 -- emperical power so far: 1.0
tensor(57.5294, device='cuda:0')
pval: 0.0010000000474974513 -- 121th test, time elapsed 7.729987621307373 -- emperical power so far: 1.0
tensor(46.2253, device='cuda:0')
pval: 0.0010000000474974513 -- 122th test, time elapsed 8.158362865447998 -- emperical power so far: 1.0
tensor(49.7718, device='cuda:0')
pval: 0.0010000000474974513 -- 123th test, time elapsed 8.371149778366089 -- emperical power so far: 1.0
tensor(73.5108, device='cuda:0')
pval: 0.0010000000474974513 -- 124th test, time elapsed 8.300657033920288 -- emperical power so far: 1.0
tensor(32.1271, device='cuda:0')
pval: 0.0010000000474974513 -- 125th test, time elapsed 8.030959844589233 -- emperical power so far: 1.0
tensor(69.7682, device='cuda:0')
pval: 0.0010000000474974513 -- 126th test, time elapsed 7.778462171554565 -- emperical power so far: 1.0
tensor(45.6705, device='cuda:0')
pval: 0.0010000000474974513 -- 127th test, time elapsed 8.15025019645691 -- emperical power so far: 1.0
tensor(60.6371, device='cuda:0')
pval: 0.0010000000474974513 -- 128th test, time elapsed 8.010193586349487 -- emperical power so far: 1.0
tensor(41.5903, device='cuda:0')
pval: 0.0010000000474974513 -- 129th test, time elapsed 8.270970106124878 -- emperical power so far: 1.0
tensor(56.6269, device='cuda:0')
pval: 0.0010000000474974513 -- 130th test, time elapsed 7.939370155334473 -- emperical power so far: 1.0
tensor(55.3258, device='cuda:0')
pval: 0.0010000000474974513 -- 131th test, time elapsed 7.867671489715576 -- emperical power so far: 1.0
tensor(42.1763, device='cuda:0')
pval: 0.0010000000474974513 -- 132th test, time elapsed 8.109344244003296 -- emperical power so far: 1.0
tensor(52.9525, device='cuda:0')
pval: 0.0010000000474974513 -- 133th test, time elapsed 8.063781023025513 -- emperical power so far: 1.0
tensor(44.2645, device='cuda:0')
pval: 0.0010000000474974513 -- 134th test, time elapsed 7.7287821769714355 -- emperical power so far: 1.0
tensor(50.6947, device='cuda:0')
pval: 0.0010000000474974513 -- 135th test, time elapsed 7.680481195449829 -- emperical power so far: 1.0
tensor(34.9665, device='cuda:0')
pval: 0.0010000000474974513 -- 136th test, time elapsed 7.954696893692017 -- emperical power so far: 1.0
tensor(57.4928, device='cuda:0')
pval: 0.0010000000474974513 -- 137th test, time elapsed 8.082622766494751 -- emperical power so far: 1.0
tensor(56.2219, device='cuda:0')
pval: 0.0010000000474974513 -- 138th test, time elapsed 8.016852140426636 -- emperical power so far: 1.0
tensor(59.0774, device='cuda:0')
pval: 0.0010000000474974513 -- 139th test, time elapsed 8.01765751838684 -- emperical power so far: 1.0
tensor(55.7757, device='cuda:0')
pval: 0.0010000000474974513 -- 140th test, time elapsed 8.049283266067505 -- emperical power so far: 1.0
tensor(51.9542, device='cuda:0')
pval: 0.0010000000474974513 -- 141th test, time elapsed 7.773516893386841 -- emperical power so far: 1.0
tensor(72.9173, device='cuda:0')
pval: 0.0010000000474974513 -- 142th test, time elapsed 8.077037811279297 -- emperical power so far: 1.0
tensor(87.2094, device='cuda:0')
pval: 0.0010000000474974513 -- 143th test, time elapsed 8.017257452011108 -- emperical power so far: 1.0
tensor(79.9699, device='cuda:0')
pval: 0.0010000000474974513 -- 144th test, time elapsed 7.633311986923218 -- emperical power so far: 1.0
tensor(63.4178, device='cuda:0')
pval: 0.0010000000474974513 -- 145th test, time elapsed 7.961625099182129 -- emperical power so far: 1.0
tensor(58.9955, device='cuda:0')
pval: 0.0010000000474974513 -- 146th test, time elapsed 7.85892391204834 -- emperical power so far: 1.0
tensor(41.1129, device='cuda:0')
pval: 0.0010000000474974513 -- 147th test, time elapsed 7.664091348648071 -- emperical power so far: 1.0
tensor(52.9465, device='cuda:0')
pval: 0.0010000000474974513 -- 148th test, time elapsed 8.347055435180664 -- emperical power so far: 1.0
tensor(54.2222, device='cuda:0')
pval: 0.0010000000474974513 -- 149th test, time elapsed 8.14009404182434 -- emperical power so far: 1.0
tensor(36.6114, device='cuda:0')
