cuda:1
lapu_ell2
privacy level = 1.0
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 2000
tensor(0.0055, device='cuda:1')
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 194th test, time elapsed 5.320888996124268 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 195th test, time elapsed 5.279503583908081 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 196th test, time elapsed 5.286239385604858 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 197th test, time elapsed 5.310097932815552 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 198th test, time elapsed 5.257587909698486 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 199th test, time elapsed 5.3160412311553955 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 200th test, time elapsed 5.385528087615967 -- emperical power so far: 1.0
1046.3462703227997


#########################################
sample size = 18000
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 1th test, time elapsed 6.520624160766602 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 2th test, time elapsed 6.0831592082977295 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 3th test, time elapsed 6.03948974609375 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 4th test, time elapsed 6.343338489532471 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 5th test, time elapsed 5.80682110786438 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 6th test, time elapsed 6.69183087348938 -- emperical power so far: 1.0
tensor(0.0032, device='cuda:1')
pval: 0.0010000000474974513 -- 7th test, time elapsed 6.692090272903442 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 8th test, time elapsed 6.2411580085754395 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 9th test, time elapsed 6.114980936050415 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 10th test, time elapsed 6.167355060577393 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 11th test, time elapsed 6.790066957473755 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 12th test, time elapsed 7.207599401473999 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 13th test, time elapsed 7.380627870559692 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 14th test, time elapsed 6.3079071044921875 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 15th test, time elapsed 5.792738437652588 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 16th test, time elapsed 6.037839412689209 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 17th test, time elapsed 5.826493740081787 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 18th test, time elapsed 5.8313446044921875 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 19th test, time elapsed 6.685065507888794 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 20th test, time elapsed 6.98570704460144 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 21th test, time elapsed 6.999330282211304 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 22th test, time elapsed 7.26447868347168 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 23th test, time elapsed 5.924835205078125 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 24th test, time elapsed 6.046307563781738 -- emperical power so far: 1.0
tensor(0.0032, device='cuda:1')
pval: 0.0010000000474974513 -- 25th test, time elapsed 6.0457763671875 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 26th test, time elapsed 7.487738132476807 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 27th test, time elapsed 6.990489482879639 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 28th test, time elapsed 6.665945529937744 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 29th test, time elapsed 6.232985019683838 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 30th test, time elapsed 7.265897989273071 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 31th test, time elapsed 6.915777683258057 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 32th test, time elapsed 7.145740985870361 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 33th test, time elapsed 6.1080873012542725 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 34th test, time elapsed 6.88423752784729 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 35th test, time elapsed 6.233168601989746 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 36th test, time elapsed 6.2983717918396 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 37th test, time elapsed 6.053563356399536 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 38th test, time elapsed 6.852699279785156 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 39th test, time elapsed 7.069999694824219 -- emperical power so far: 1.0
tensor(0.0037, device='cuda:1')
pval: 0.0010000000474974513 -- 40th test, time elapsed 6.093794345855713 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 41th test, time elapsed 6.881684303283691 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 42th test, time elapsed 6.929464817047119 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 43th test, time elapsed 6.933917284011841 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 44th test, time elapsed 6.822831869125366 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 45th test, time elapsed 6.7712671756744385 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 46th test, time elapsed 6.942908525466919 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 47th test, time elapsed 6.597354412078857 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 48th test, time elapsed 5.983367443084717 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 49th test, time elapsed 5.831197261810303 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 50th test, time elapsed 6.37492036819458 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 51th test, time elapsed 6.744004487991333 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 52th test, time elapsed 6.7540342807769775 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 53th test, time elapsed 6.326453685760498 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 54th test, time elapsed 6.265345573425293 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 55th test, time elapsed 7.086479663848877 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 56th test, time elapsed 7.0456438064575195 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 57th test, time elapsed 6.376486539840698 -- emperical power so far: 1.0
tensor(0.0034, device='cuda:1')
pval: 0.0010000000474974513 -- 58th test, time elapsed 5.856675863265991 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 59th test, time elapsed 5.868648529052734 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 60th test, time elapsed 6.623885631561279 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 61th test, time elapsed 6.067113876342773 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 62th test, time elapsed 6.102052688598633 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 63th test, time elapsed 6.025031805038452 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 64th test, time elapsed 6.136496067047119 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 65th test, time elapsed 6.896098613739014 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 66th test, time elapsed 6.757885932922363 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 67th test, time elapsed 6.722211837768555 -- emperical power so far: 1.0
tensor(0.0035, device='cuda:1')
pval: 0.0010000000474974513 -- 68th test, time elapsed 6.582928895950317 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 69th test, time elapsed 6.754465818405151 -- emperical power so far: 1.0
tensor(0.0012, device='cuda:1')
pval: 0.0010000000474974513 -- 70th test, time elapsed 7.149123668670654 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 71th test, time elapsed 6.951656103134155 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 72th test, time elapsed 6.3737242221832275 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 73th test, time elapsed 6.909895658493042 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 74th test, time elapsed 6.957719326019287 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 75th test, time elapsed 7.220765590667725 -- emperical power so far: 1.0
tensor(0.0014, device='cuda:1')
pval: 0.0010000000474974513 -- 76th test, time elapsed 7.093112945556641 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 77th test, time elapsed 6.747794151306152 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 78th test, time elapsed 6.106419801712036 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 79th test, time elapsed 7.0226640701293945 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 80th test, time elapsed 6.715280532836914 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 81th test, time elapsed 5.819696426391602 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 82th test, time elapsed 5.851132154464722 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 83th test, time elapsed 6.227777719497681 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 84th test, time elapsed 6.2628374099731445 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 85th test, time elapsed 6.818195104598999 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 86th test, time elapsed 6.7024736404418945 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 87th test, time elapsed 6.481093645095825 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 88th test, time elapsed 6.660324811935425 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 89th test, time elapsed 7.148800611495972 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 90th test, time elapsed 6.492623567581177 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 91th test, time elapsed 6.405079126358032 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 92th test, time elapsed 6.142119407653809 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 93th test, time elapsed 6.052520990371704 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 94th test, time elapsed 6.732861280441284 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 95th test, time elapsed 5.899744272232056 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 96th test, time elapsed 5.86654806137085 -- emperical power so far: 1.0
tensor(0.0034, device='cuda:1')
pval: 0.0010000000474974513 -- 97th test, time elapsed 6.968891859054565 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 98th test, time elapsed 7.1759192943573 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 99th test, time elapsed 7.027734756469727 -- emperical power so far: 1.0
tensor(0.0035, device='cuda:1')
pval: 0.0010000000474974513 -- 100th test, time elapsed 6.92891001701355 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 101th test, time elapsed 6.933178663253784 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 102th test, time elapsed 5.943176031112671 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 103th test, time elapsed 5.899623155593872 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 104th test, time elapsed 6.054612159729004 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 105th test, time elapsed 6.076173782348633 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 106th test, time elapsed 5.807642221450806 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 107th test, time elapsed 5.847095966339111 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 108th test, time elapsed 6.518802642822266 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 109th test, time elapsed 6.863833665847778 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 110th test, time elapsed 7.033842086791992 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 111th test, time elapsed 6.394377708435059 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 112th test, time elapsed 5.909703493118286 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 113th test, time elapsed 6.210627794265747 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 114th test, time elapsed 6.031524419784546 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 115th test, time elapsed 6.090322732925415 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 116th test, time elapsed 6.001666307449341 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 117th test, time elapsed 6.793735504150391 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 118th test, time elapsed 7.455844163894653 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 119th test, time elapsed 6.599743127822876 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 120th test, time elapsed 6.405714750289917 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 121th test, time elapsed 6.572325229644775 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 122th test, time elapsed 6.852138519287109 -- emperical power so far: 1.0
tensor(0.0033, device='cuda:1')
pval: 0.0010000000474974513 -- 123th test, time elapsed 5.832312345504761 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 124th test, time elapsed 5.846724510192871 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 125th test, time elapsed 5.864252090454102 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 126th test, time elapsed 5.830560922622681 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 127th test, time elapsed 6.775619029998779 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 128th test, time elapsed 6.252347707748413 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 129th test, time elapsed 6.128792762756348 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 130th test, time elapsed 6.808613538742065 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 131th test, time elapsed 6.08039665222168 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 132th test, time elapsed 6.236336946487427 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 133th test, time elapsed 7.2465033531188965 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 134th test, time elapsed 6.190812349319458 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 135th test, time elapsed 6.4755470752716064 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 136th test, time elapsed 6.617021799087524 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 137th test, time elapsed 6.256593704223633 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 138th test, time elapsed 6.338550090789795 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 139th test, time elapsed 5.911229848861694 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 140th test, time elapsed 6.969696998596191 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 141th test, time elapsed 7.258645296096802 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 142th test, time elapsed 5.902829647064209 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 143th test, time elapsed 5.882320165634155 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 144th test, time elapsed 5.882906436920166 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 145th test, time elapsed 5.834867238998413 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 146th test, time elapsed 6.871055603027344 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 147th test, time elapsed 6.665830373764038 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 148th test, time elapsed 6.086172342300415 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 149th test, time elapsed 6.394455432891846 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 150th test, time elapsed 6.134642124176025 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 151th test, time elapsed 6.761936187744141 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 152th test, time elapsed 6.803411245346069 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 153th test, time elapsed 7.029368162155151 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 154th test, time elapsed 6.929766654968262 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 155th test, time elapsed 6.97141170501709 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 156th test, time elapsed 6.658654689788818 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 157th test, time elapsed 6.741058588027954 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 158th test, time elapsed 6.230566740036011 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 159th test, time elapsed 6.235742807388306 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 160th test, time elapsed 6.890526294708252 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 161th test, time elapsed 6.2948877811431885 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 162th test, time elapsed 7.053574085235596 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 163th test, time elapsed 6.677805423736572 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 164th test, time elapsed 6.706848382949829 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 165th test, time elapsed 5.8713788986206055 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 166th test, time elapsed 6.102322578430176 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 167th test, time elapsed 6.612662315368652 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 168th test, time elapsed 6.710617303848267 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 169th test, time elapsed 6.634136915206909 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 170th test, time elapsed 6.672120094299316 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 171th test, time elapsed 6.725799083709717 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 172th test, time elapsed 6.669679164886475 -- emperical power so far: 1.0
tensor(0.0037, device='cuda:1')
pval: 0.0010000000474974513 -- 173th test, time elapsed 6.472765207290649 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 174th test, time elapsed 6.549611568450928 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 175th test, time elapsed 6.863581418991089 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 176th test, time elapsed 6.714122533798218 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 177th test, time elapsed 6.629070997238159 -- emperical power so far: 1.0
tensor(0.0012, device='cuda:1')
pval: 0.0010000000474974513 -- 178th test, time elapsed 5.875422477722168 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 179th test, time elapsed 5.838806390762329 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 180th test, time elapsed 6.788141489028931 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 181th test, time elapsed 6.8256566524505615 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 182th test, time elapsed 7.022443056106567 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 183th test, time elapsed 6.94328498840332 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 184th test, time elapsed 6.804368257522583 -- emperical power so far: 1.0
tensor(0.0034, device='cuda:1')
pval: 0.0010000000474974513 -- 185th test, time elapsed 6.835759878158569 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 186th test, time elapsed 6.751400947570801 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 187th test, time elapsed 6.844414949417114 -- emperical power so far: 1.0
tensor(0.0033, device='cuda:1')
pval: 0.0010000000474974513 -- 188th test, time elapsed 6.751175880432129 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 189th test, time elapsed 6.842097520828247 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 190th test, time elapsed 6.905418157577515 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 191th test, time elapsed 6.586670875549316 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 192th test, time elapsed 6.760987997055054 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 193th test, time elapsed 6.047216415405273 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 194th test, time elapsed 6.357041835784912 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 195th test, time elapsed 7.173670530319214 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 196th test, time elapsed 5.984368801116943 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 197th test, time elapsed 5.89519476890564 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 198th test, time elapsed 6.531615734100342 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 199th test, time elapsed 6.119255542755127 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
